;Datetime;bystar1_P;bystar1_Q
3996;2024-02-11 15:15:00;0.975477189;-0.926284105
3997;2024-02-11 15:30:00;0.975818098;-0.917249978
3998;2024-02-11 15:45:00;0.974999905;-0.918340921
3999;2024-02-11 16:00:00;0.975409001;-0.921931302
4000;2024-02-11 16:15:00;0.975818098;-0.92475
4001;2024-02-11 16:30:00;0.975818098;-0.917249978
4002;2024-02-11 16:45:00;0.97564133;-0.919106044
4003;2024-02-11 17:00:00;0.975313048;-0.922553025
4004;2024-02-11 17:15:00;0.97513628;-0.924409091
4005;2024-02-11 17:30:00;0.975818098;-0.917386413
4006;2024-02-11 17:45:00;0.975818098;-0.923386395
4007;2024-02-11 18:00:00;0.975818098;-0.929386377
4008;2024-02-11 18:15:00;0.975818098;-0.917249978
4009;2024-02-11 18:30:00;0.975818098;-0.919227302
4010;2024-02-11 18:45:00;0.975818098;-0.923368796
4011;2024-02-11 19:00:00;0.975818098;-0.926522732
4012;2024-02-11 19:15:00;0.975818098;-0.926922306
4013;2024-02-11 19:30:00;0.975818098;-0.927068144
4014;2024-02-11 19:45:00;0.975818098;-0.925136367
4015;2024-02-11 20:00:00;0.975818098;-0.921613574
4016;2024-02-11 20:15:00;0.975818098;-0.918477297
4017;2024-02-11 20:30:00;0.975477189;-0.918170452
4018;2024-02-11 20:45:00;0.975818098;-0.926863641
4019;2024-02-11 21:00:00;0.975818098;-0.929522693
4020;2024-02-11 21:15:00;0.976431727;-0.926249981
4021;2024-02-11 21:30:00;0.976824008;-0.925788729
4022;2024-02-11 21:45:00;0.977011293;-0.925636411
4023;2024-02-11 22:00:00;0.975818098;-0.93187499
4024;2024-02-11 22:15:00;0.975477189;-0.918613642
4025;2024-02-11 22:30:00;0.975647643;-0.922329701
4026;2024-02-11 22:45:00;0.975818098;-0.928772688
4027;2024-02-11 23:00:00;0.975818098;-0.934568226
4028;2024-02-11 23:15:00;0.975818098;-0.928909123
4029;2024-02-11 23:30:00;0.975477189;-0.923727707
4030;2024-02-11 23:45:00;0.97513628;-0.920931816
4031;2024-02-12 00:00:00;0.975818098;-0.928159118
4032;2024-02-12 00:15:00;0.975818098;-0.925159097
4033;2024-02-12 00:30:00;0.975818098;-0.922159076
4034;2024-02-12 00:45:00;0.975818098;-0.925840914
4035;2024-02-12 01:00:00;0.975818098;-0.924579561
4036;2024-02-12 01:15:00;0.975818098;-0.923318207
4037;2024-02-12 01:30:00;0.975818098;-0.92430678
4038;2024-02-12 01:45:00;0.975818098;-0.929522693
4039;2024-02-12 02:00:00;0.975818098;-0.924613655
4040;2024-02-12 02:15:00;0.975818098;-0.920727253
4041;2024-02-12 02:30:00;0.975818098;-0.924988598
4042;2024-02-12 02:45:00;0.975818098;-0.922977328
4043;2024-02-12 03:00:00;0.975818098;-0.924204528
4044;2024-02-12 03:15:00;0.975999914;-0.924324654
4045;2024-02-12 03:30:00;0.976454454;-0.924379156
4046;2024-02-12 03:45:00;0.977045357;-0.924401668
4047;2024-02-12 04:00:00;0.97763626;-0.924425823
4048;2024-02-12 04:15:00;0;0
4049;2024-02-12 04:30:00;0.978272617;-0.924613595
4050;2024-02-12 04:45:00;0.975818098;-0.928499997
4051;2024-02-12 05:00:00;0.975818098;-0.933511347
4052;2024-02-12 05:15:00;0.975818098;-0.926011384
4053;2024-02-12 05:30:00;0.975818098;-0.917863607
4054;2024-02-12 05:45:00;0.975818098;-0.92151024
4055;2024-02-12 06:00:00;0.975818098;-0.934431791
4056;2024-02-12 06:15:00;1.701954484;-3.083761573
4057;2024-02-12 06:30:00;4.851477504;-4.804772933
4058;2024-02-12 06:45:00;17.54372549;2.120624959
4059;2024-02-12 07:00:00;6.12126106;-2.988614082
4060;2024-02-12 07:15:00;1.697650522;-3.033204377
4061;2024-02-12 07:30:00;5.277784646;-4.604557157
4062;2024-02-12 07:45:00;11.80281811;-5.608336473
4063;2024-02-12 08:00:00;12.05526209;-2.047772545
4064;2024-02-12 08:15:00;7.382182121;-0.932495223
4065;2024-02-12 08:30:00;7.423636317;-0.501363486
4066;2024-02-12 08:45:00;1.738227487;-3.029216051
4067;2024-02-12 09:00:00;1.678431988;-3.022567987
4068;2024-02-12 09:15:00;5.601783991;-3.174215794
4069;2024-02-12 09:30:00;9.525135994;-3.3258636
4070;2024-02-12 09:45:00;5.659569578;-3.24477535
4071;2024-02-12 10:00:00;1.771659017;-3.132681926
4072;2024-02-12 10:15:00;1.74670434;-3.084477663
4073;2024-02-12 10:30:00;1.762398005;-3.073908925
4074;2024-02-12 10:45:00;10.88774967;-7.558227062
4075;2024-02-12 11:00:00;7.404136896;-5.256886482
4076;2024-02-12 11:15:00;16.37809181;-6.775329471
4077;2024-02-12 11:30:00;8.250772874;1.389341474
4078;2024-02-12 11:45:00;13.1510458;-0.384772539
4079;2024-02-12 12:00:00;13.1555727;-8.006768131
4080;2024-02-12 12:15:00;4.826317787;-4.830545902
4081;2024-02-12 12:30:00;13.11884069;-8.07434082
4082;2024-02-12 12:45:00;13.22631836;-9.163771629
4083;2024-02-12 13:00:00;13.15660238;-7.979659081
4084;2024-02-12 13:15:00;1.533477008;-2.968022585
4085;2024-02-12 13:30:00;6.308079958;-2.984556973
4086;2024-02-12 13:45:00;17.27952003;-9.422965288
4087;2024-02-12 14:00:00;14.64402199;-13.00663662
4088;2024-02-12 14:15:00;10.66221182;-0.173935813
4089;2024-02-12 14:30:00;7.974443436;-6.744409084
4090;2024-02-12 14:45:00;12.52557778;-0.902795481
4091;2024-02-12 15:00:00;9.62112692;-7.695750237
4092;2024-02-12 15:15:00;6.716676056;-1.982909262
4093;2024-02-12 15:30:00;15.82179546;-2.331872827
4094;2024-02-12 15:45:00;12.97156811;-5.836669803
4095;2024-02-12 16:00:00;10.10502243;-8.999522209
4096;2024-02-12 16:15:00;15.90259393;-12.45575047
4097;2024-02-12 16:30:00;1.825363994;-2.062704474
4098;2024-02-12 16:45:00;16.00943184;-6.044045687
4099;2024-02-12 17:00:00;8.149875164;-12.93514776
4100;2024-02-12 17:15:00;5.212227935;-8.264392177
4101;2024-02-12 17:30:00;4.02252239;-3.593636592
4102;2024-02-12 17:45:00;17.77098083;-14.34838676
4103;2024-02-12 18:00:00;1.755648017;-3.117954493
4104;2024-02-12 18:15:00;2.565280441;-3.051047858
4105;2024-02-12 18:30:00;4.306499958;-3.031025011
4106;2024-02-12 18:45:00;8.227895673;-2.965613802
4107;2024-02-12 19:00:00;11.2177043;-0.158022737
4108;2024-02-12 19:15:00;9.890045643;-3.858726924
4109;2024-02-12 19:30:00;4.690636158;-8.67415905
4110;2024-02-12 19:45:00;11.95247841;-6.220091025
4111;2024-02-12 20:00:00;4.880147457;-2.694340944
4112;2024-02-12 20:15:00;3.002522945;-8.465522766
4113;2024-02-12 20:30:00;13.94127274;-12.16557932
4114;2024-02-12 20:45:00;3.297733277;-3.631136258
4115;2024-02-12 21:00:00;3.420178899;-1.369295001
4116;2024-02-12 21:15:00;3.796226978;-2.919341087
4117;2024-02-12 21:30:00;6.744409084;-2.964750051
4118;2024-02-12 21:45:00;17.61696053;-7.898795366
4119;2024-02-12 22:00:00;3.562091112;-5.575295925
4120;2024-02-12 22:15:00;0.968590796;-0.917795479
4121;2024-02-12 22:30:00;0.963818043;-0.930000007
4122;2024-02-12 22:45:00;0.971999884;-0.939613581
4123;2024-02-12 23:00:00;0.969636281;-0.940113604
4124;2024-02-12 23:15:00;0.968727171;-0.947454512
4125;2024-02-12 23:30:00;0.97513628;-0.925022721
4126;2024-02-12 23:45:00;0.968318105;-0.938795507
4127;2024-02-13 00:00:00;0.97513628;-0.926454484
4128;2024-02-13 00:15:00;0.972613513;-0.932250023
4129;2024-02-13 00:30:00;0.969545305;-0.938522696
4130;2024-02-13 00:45:00;0.969938283;-0.936801204
4131;2024-02-13 01:00:00;0.97094788;-0.932681854
4132;2024-02-13 01:15:00;0.972320084;-0.927732338
4133;2024-02-13 01:30:00;0.973800888;-0.923520348
4134;2024-02-13 01:45:00;0.97513628;-0.921613574
4135;2024-02-13 02:00:00;0.976658044;-0.921419328
4136;2024-02-13 02:15:00;0.977590799;-0.921340883
4137;2024-02-13 02:30:00;0.97636354;-0.921928202
4138;2024-02-13 02:45:00;0.97513628;-0.923318207
4139;2024-02-13 03:00:00;0.97513628;-0.926522712
4140;2024-02-13 03:15:00;0.971386284;-0.93265909
4141;2024-02-13 03:30:00;0.962931693;-0.937568188
4142;2024-02-13 03:45:00;0.972136299;-0.928863664
4143;2024-02-13 04:00:00;0.97513628;-0.917249978
4144;2024-02-13 04:15:00;0.969204485;-0.941590905
4145;2024-02-13 04:30:00;0.967670411;-0.943329543
4146;2024-02-13 04:45:00;0.969954491;-0.929863572
4147;2024-02-13 05:00:00;0.971999884;-0.925295472
4148;2024-02-13 05:15:00;0.972257173;-0.931465939
4149;2024-02-13 05:30:00;0.972340792;-0.937636405
4150;2024-02-13 05:45:00;0.968931675;-0.923795521
4151;2024-02-13 06:00:00;0.975818098;-0.925840914
4152;2024-02-13 06:15:00;4.662818074;-4.306278765
4153;2024-02-13 06:30:00;13.07832956;0.892448856
4154;2024-02-13 06:45:00;1.748932004;-3.094432116
4155;2024-02-13 07:00:00;1.706386497;-3.100965997
4156;2024-02-13 07:15:00;9.307113926;-6.318204323
4157;2024-02-13 07:30:00;11.00967598;-1.684295535
4158;2024-02-13 07:45:00;1.709182024;-2.991409063
4159;2024-02-13 08:00:00;3.022840619;-1.899954677
4160;2024-02-13 08:15:00;13.03731823;1.454591036
4161;2024-02-13 08:30:00;4.445045948;-1.808182001
4162;2024-02-13 08:45:00;1.72781833;-3.022864024
4163;2024-02-13 09:00:00;1.583727002;-2.973750114
4164;2024-02-13 09:15:00;1.742659032;-3.043738484
4165;2024-02-13 09:30:00;1.728568166;-3.045596242
4166;2024-02-13 09:45:00;1.714477301;-3.047522624
4167;2024-02-13 10:00:00;10.28720379;-8.316271782
4168;2024-02-13 10:15:00;9.391318361;-6.34161377
4169;2024-02-13 10:30:00;7.025352418;-5.305431485
4170;2024-02-13 10:45:00;3.759489191;-3.923797785
4171;2024-02-13 11:00:00;1.734852493;-3.076908946
4172;2024-02-13 11:15:00;10.63963699;-9.191113472
4173;2024-02-13 11:30:00;15.56063668;-8.920380354
4174;2024-02-13 11:45:00;1.761894986;-3.070900321
4175;2024-02-13 12:00:00;1.718761166;-3.033511281
4176;2024-02-13 12:15:00;1.723365555;-3.043396747
4177;2024-02-13 12:30:00;1.739761531;-3.078135967
4178;2024-02-13 12:45:00;9.068296035;-5.877386411
4179;2024-02-13 13:00:00;1.776955009;-2.828181982
4180;2024-02-13 13:15:00;8.720761538;-5.944295883
4181;2024-02-13 13:30:00;12.37965012;-5.427436399
4182;2024-02-13 13:45:00;12.38556862;-2.302431752
4183;2024-02-13 14:00:00;6.338181973;-5.646818161
4184;2024-02-13 14:15:00;6.046990895;-4.810391092
4185;2024-02-13 14:30:00;1.807522655;-3.101159016
4186;2024-02-13 14:45:00;3.008789867;-2.114796042
4187;2024-02-13 15:00:00;4.21005708;-4.602681637
4188;2024-02-13 15:15:00;1.554988503;-2.999147534
4189;2024-02-13 15:30:00;1.567977488;-3.017556548
4190;2024-02-13 15:45:00;1.51442045;-2.989909053
4191;2024-02-13 16:00:00;1.520455003;-2.992500067
4192;2024-02-13 16:15:00;13.08150005;1.257750034
4193;2024-02-13 16:30:00;1.730726957;-3.087476969
4194;2024-02-13 16:45:00;10.42472839;-6.204614162
4195;2024-02-13 17:00:00;13.14150047;-7.719885826
4196;2024-02-13 17:15:00;11.87870407;-6.499432087
4197;2024-02-13 17:30:00;1.86252296;-3.233726978
4198;2024-02-13 17:45:00;3.497207486;-4.193916406
4199;2024-02-13 18:00:00;6.367636204;-5.689977169
4200;2024-02-13 18:15:00;9.628545366;-6.893989058
4201;2024-02-13 18:30:00;13.09534122;-8.007233102
4202;2024-02-13 18:45:00;14.70859146;-8.496749878
4203;2024-02-13 19:00:00;1.732863625;-3.14893198
4204;2024-02-13 19:15:00;1.73386395;-3.139431953
4205;2024-02-13 19:30:00;16.35259056;0.317335069
4206;2024-02-13 19:45:00;1.731954485;-3.117374778
4207;2024-02-13 20:00:00;1.740090648;-3.121022622
4208;2024-02-13 20:15:00;1.71934104;-3.112432003
4209;2024-02-13 20:30:00;23.54618073;2.105249882
4210;2024-02-13 20:45:00;1.735022704;-3.134454727
4211;2024-02-13 21:00:00;1.547317982;-3.059181929
4212;2024-02-13 21:15:00;5.619954348;-5.36362493
4213;2024-02-13 21:30:00;9.692590714;-7.668067932
4214;2024-02-13 21:45:00;1.758682013;-3.177273035
4215;2024-02-13 22:00:00;1.635204494;-3.125931501
4216;2024-02-13 22:15:00;1.752238989;-3.144000053
4217;2024-02-13 22:30:00;21.57661057;2.184135914
4218;2024-02-13 22:45:00;22.61846542;-1.958909182
4219;2024-02-13 23:00:00;23.32070446;1.685386062
4220;2024-02-13 23:15:00;4.295727372;-5.872432113
4221;2024-02-13 23:30:00;4.813597728;-6.519384968
4222;2024-02-13 23:45:00;5.775356959;-6.863349886
4223;2024-02-14 00:00:00;6.293227315;-6.96460886
4224;2024-02-14 00:15:00;4.549130648;-5.149440742
4225;2024-02-14 00:30:00;2.805033982;-3.334272623
4226;2024-02-14 00:45:00;4.688431607;-5.471797378
4227;2024-02-14 01:00:00;8.186170055;-9.441486209
4228;2024-02-14 01:15:00;10.06956768;-11.57901096
4229;2024-02-14 01:30:00;6.737318039;-1.155068323
4230;2024-02-14 01:45:00;3.077370744;-0.979665008
4231;2024-02-14 02:00:00;0.97513628;-0.928295493
4232;2024-02-14 02:15:00;0.975443095;-0.926249981
4233;2024-02-14 02:30:00;0.972888798;-0.925081899
4234;2024-02-14 02:45:00;0.968145102;-0.92420759
4235;2024-02-14 03:00:00;0.965590805;-0.92386359
4236;2024-02-14 03:15:00;0.97302258;-0.931022704
4237;2024-02-14 03:30:00;0.970227137;-0.931655244
4238;2024-02-14 03:45:00;0.967431694;-0.932249993
4239;2024-02-14 04:00:00;0.973772645;-0.936545432
4240;2024-02-14 04:15:00;0.972033978;-0.935596333
4241;2024-02-14 04:30:00;0.97029531;-0.933409095
4242;2024-02-14 04:45:00;0.97513628;-0.928795437
4243;2024-02-14 05:00:00;0.97513628;-0.922977328
4244;2024-02-14 05:15:00;0.970499888;-0.923897523
4245;2024-02-14 05:30:00;0.965863496;-0.926693141
4246;2024-02-14 05:45:00;0.966886282;-0.946977317
4247;2024-02-14 06:00:00;0.967908978;-0.930886388
4248;2024-02-14 06:15:00;1.612254453;-2.671745217
4249;2024-02-14 06:30:00;1.722130883;-2.939031263
4250;2024-02-14 06:45:00;1.759522955;-3.052636305
4251;2024-02-14 07:00:00;1.725067973;-3.098795891
4252;2024-02-14 07:15:00;1.335505326;-2.022014598
4253;2024-02-14 07:30:00;0.971761256;-0.930681795
4254;2024-02-14 07:45:00;0.968318105;-0.914318204
4255;2024-02-14 08:00:00;0.967908978;-0.938045502
4256;2024-02-14 08:15:00;0.974181712;-0.923113585
4257;2024-02-14 08:30:00;0.969852149;-0.923479899
4258;2024-02-14 08:45:00;0.965522587;-0.924477279
4259;2024-02-14 09:00:00;0.968590796;-0.928431809
4260;2024-02-14 09:15:00;0.972068071;-0.92931819
4261;2024-02-14 09:30:00;0.973168189;-0.928601852
4262;2024-02-14 09:45:00;0.974090834;-0.926659087
4263;2024-02-14 10:00:00;0.975818098;-0.919090927
4264;2024-02-14 10:15:00;0.972136319;-0.918477297
4265;2024-02-14 10:30:00;0.966545284;-0.939238638
4266;2024-02-14 10:45:00;0.96695447;-0.924647689
4267;2024-02-14 11:00:00;0.970772624;-0.941386402
4268;2024-02-14 11:15:00;0.975818098;-0.929454505
4269;2024-02-14 11:30:00;0.977352202;-0.923181802
4270;2024-02-14 11:45:00;0.976903548;-0.920896372
4271;2024-02-14 12:00:00;0.975818098;-0.919977248
4272;2024-02-14 12:15:00;0.971749703;-0.921235387
4273;2024-02-14 12:30:00;0.968318105;-0.923386395
4274;2024-02-14 12:45:00;0.968318105;-0.924807837
4275;2024-02-14 13:00:00;0.968318105;-0.927136421
4276;2024-02-14 13:15:00;0.965045273;-0.940772712
4277;2024-02-14 13:30:00;5.044913336;-3.983674092
4278;2024-02-14 13:45:00;12.62181117;-9.610348014
4279;2024-02-14 14:00:00;16.70167923;-12.6377039
4280;2024-02-14 14:15:00;11.69113731;-8.496887207
4281;2024-02-14 14:30:00;1.689682007;-3.082704067
4282;2024-02-14 14:45:00;4.201606854;-4.787113746
4283;2024-02-14 15:00:00;9.416965723;0.422840794
4284;2024-02-14 15:15:00;17.36284542;-2.842636198
4285;2024-02-14 15:30:00;20.47090912;1.457590759
4286;2024-02-14 15:45:00;1.720318;-3.115432024
4287;2024-02-14 16:00:00;1.795818329;-3.023613691
4288;2024-02-14 16:15:00;12.24783121;-7.353068113
4289;2024-02-14 16:30:00;8.323431492;-1.949216068
4290;2024-02-14 16:45:00;11.44699442;-5.982272625
4291;2024-02-14 17:00:00;13.14623785;-7.836613894
4292;2024-02-14 17:15:00;4.341977278;-5.871506555
4293;2024-02-14 17:30:00;6.54620409;-4.50395487
4294;2024-02-14 17:45:00;2.532596499;-3.832210064
4295;2024-02-14 18:00:00;7.520181954;-6.055977225
4296;2024-02-14 18:15:00;9.263216257;-7.692614079
4297;2024-02-14 18:30:00;1.755022685;-1.793549931
4298;2024-02-14 18:45:00;1.737545649;-3.164318641
4299;2024-02-14 19:00:00;10.39539414;-0.95295464
4300;2024-02-14 19:15:00;19.21401024;1.258409361
4301;2024-02-14 19:30:00;19.39561081;-8.082750559
4302;2024-02-14 19:45:00;5.859749794;0.200317976
4303;2024-02-14 20:00:00;6.719488382;0.173181862
4304;2024-02-14 20:15:00;1.737750053;-3.129340887
4305;2024-02-14 20:30:00;12.36190736;-3.462704659
4306;2024-02-14 20:45:00;9.727068742;-5.410704494
4307;2024-02-14 21:00:00;1.769114017;-1.963446411
4308;2024-02-14 21:15:00;19.9216404;1.483811672
4309;2024-02-14 21:30:00;5.49245437;-2.548244298
4310;2024-02-14 21:45:00;9.009339492;-4.231363773
4311;2024-02-14 22:00:00;12.52622461;-6.579169959
4312;2024-02-14 22:15:00;1.558431983;-3.106431961
4313;2024-02-14 22:30:00;0.968318105;-0.921545506
4314;2024-02-14 22:45:00;0.973840773;-0.947454512
4315;2024-02-14 23:00:00;0.96634081;-0.93432954
4316;2024-02-14 23:15:00;0.967040906;-0.935710207
4317;2024-02-14 23:30:00;0.968318105;-0.937090874
4318;2024-02-14 23:45:00;0.96959375;-0.932104055
4319;2024-02-15 00:00:00;0.971090833;-0.926318169
4320;2024-02-15 00:15:00;0.972908994;-0.925295452
4321;2024-02-15 00:30:00;0.96968168;-0.928977281
4322;2024-02-15 00:45:00;0.972613513;-0.933954477
4323;2024-02-15 01:00:00;0.968829453;-0.932556838
4324;2024-02-15 01:15:00;0.975818098;-0.929522693
4325;2024-02-15 01:30:00;0.965522587;-0.940568209
4326;2024-02-15 01:45:00;0.969016925;-0.931909099
4327;2024-02-15 02:00:00;0.973227203;-0.942749977
4328;2024-02-15 02:15:00;0.968181729;-0.927886426
4329;2024-02-15 02:30:00;0.978886306;-0.925840914
4330;2024-02-15 02:45:00;0.976171216;-0.932011351
4331;2024-02-15 03:00:00;0.971181691;-0.938181788
4332;2024-02-15 03:15:00;0.965863526;-0.931568205
4333;2024-02-15 03:30:00;0.96511408;-0.934820718
4334;2024-02-15 03:45:00;0.964697141;-0.940861099
4335;2024-02-15 04:00:00;0.964568079;-0.944113612
4336;2024-02-15 04:15:00;0.969033986;-0.93204546
4337;2024-02-15 04:30:00;0.9687953;-0.9441818
4338;2024-02-15 04:45:00;0.969892612;-0.942071801
4339;2024-02-15 05:00:00;0.972306699;-0.93731082
4340;2024-02-15 05:15:00;0.974720785;-0.932252379
4341;2024-02-15 05:30:00;0.975818098;-0.929250002
4342;2024-02-15 05:45:00;0.975818098;-0.928431779
4343;2024-02-15 06:00:00;0.971079439;-0.93538636
4344;2024-02-15 06:15:00;1.746955037;-3.16997695
4345;2024-02-15 06:30:00;1.744624067;-3.111953974
4346;2024-02-15 06:45:00;1.739073201;-3.107635307
4347;2024-02-15 07:00:00;1.732465506;-3.103840947
4348;2024-02-15 07:15:00;1.721861998;-3.063698986
4349;2024-02-15 07:30:00;1.714466035;-3.026249886
4350;2024-02-15 07:45:00;1.718499978;-3.025136391
4351;2024-02-15 08:00:00;1.674340963;-3.097227097
4352;2024-02-15 08:15:00;1.689647734;-3.03090322
4353;2024-02-15 08:30:00;1.703590989;-3.056453943
4354;2024-02-15 08:45:00;1.715659022;-3.038761497
4355;2024-02-15 09:00:00;1.691965997;-3.043976903
4356;2024-02-15 09:15:00;1.698886037;-3.020931959
4357;2024-02-15 09:30:00;1.699886322;-3.037408829
4358;2024-02-15 09:45:00;1.719841003;-3.059931993
4359;2024-02-15 10:00:00;1.710068417;-3.049854422
4360;2024-02-15 10:15:00;1.726500034;-3.043431997
4361;2024-02-15 10:30:00;1.698695207;-3.016117811
4362;2024-02-15 10:45:00;1.713409007;-3.039920568
4363;2024-02-15 11:00:00;1.711363494;-3.09047699
4364;2024-02-15 11:15:00;1.697620153;-3.035824742
4365;2024-02-15 11:30:00;1.665158987;-3.019772609
4366;2024-02-15 11:45:00;1.681204359;-3.001113653
4367;2024-02-15 12:00:00;1.679545681;-3.024659316
4368;2024-02-15 12:15:00;1.678022981;-3.052567959
4369;2024-02-15 12:30:00;1.724454999;-3.069953918
4370;2024-02-15 12:45:00;1.682454526;-3.062488437
4371;2024-02-15 13:00:00;1.682386249;-2.999675751
4372;2024-02-15 13:15:00;1.705294967;-3.056318045
4373;2024-02-15 13:30:00;1.688659012;-3.04537499
4374;2024-02-15 13:45:00;1.684934783;-3.048954487
4375;2024-02-15 14:00:00;1.680068016;-3.052533984
4376;2024-02-15 14:15:00;0.97636354;-0.926352292
4377;2024-02-15 14:30:00;0.968863547;-0.929454565
4378;2024-02-15 14:45:00;0.969204466;-0.937227309
4379;2024-02-15 15:00:00;0.970066984;-0.930886418
4380;2024-02-15 15:15:00;0.970704496;-0.924545527
4381;2024-02-15 15:30:00;0.969818075;-0.9305227
4382;2024-02-15 15:45:00;0.97044308;-0.933576026
4383;2024-02-15 16:00:00;0.971068084;-0.934931835
4384;2024-02-15 16:15:00;0.967363477;-0.932250023
4385;2024-02-15 16:30:00;0.973159015;-0.925227284
4386;2024-02-15 16:45:00;0.968318105;-0.923590899
4387;2024-02-15 17:00:00;0.968880609;-0.926730164
4388;2024-02-15 17:15:00;0.969443113;-0.932454556
4389;2024-02-15 17:30:00;0.969151444;-0.939719607
4390;2024-02-15 17:45:00;0.968609773;-0.947795389
4391;2024-02-15 18:00:00;0.968318105;-0.951613605
4392;2024-02-15 18:15:00;0.97008578;-0.947312709
4393;2024-02-15 18:30:00;0.973368605;-0.938420905
4394;2024-02-15 18:45:00;0.97513628;-0.930954516
4395;2024-02-15 19:00:00;0.97513628;-0.927068174
4396;2024-02-15 19:15:00;0.968318105;-0.933068216
4397;2024-02-15 19:30:00;0.968318105;-0.926795483
4398;2024-02-15 19:45:00;0.968249917;-0.948000014
4399;2024-02-15 20:00:00;0.968277695;-0.946652762
4400;2024-02-15 20:15:00;0.96836325;-0.943322801
4401;2024-02-15 20:30:00;0.968509917;-0.939077823
4402;2024-02-15 20:45:00;0.968721029;-0.934985521
4403;2024-02-15 21:00:00;0.968999922;-0.932113588
4404;2024-02-15 21:15:00;0.970278885;-0.930886021
4405;2024-02-15 21:30:00;0.972477198;-0.929181784
4406;2024-02-15 21:45:00;0.97513628;-0.917249978
4407;2024-02-15 22:00:00;0.97513628;-0.922977328
4408;2024-02-15 22:15:00;0.97513628;-0.925159097
4409;2024-02-15 22:30:00;0.97513628;-0.923931807
4410;2024-02-15 22:45:00;0.97513628;-0.922704518
4411;2024-02-15 23:00:00;0.97513628;-0.926113605
4412;2024-02-15 23:15:00;0.972954452;-0.931636333
4413;2024-02-15 23:30:00;0.97007618;-0.933032297
4414;2024-02-15 23:45:00;0.968318105;-0.933749974
4415;2024-02-16 00:00:00;0.970158994;-0.9341591
4416;2024-02-16 00:15:00;0.965386271;-0.934431791
4417;2024-02-16 00:30:00;0.968249917;-0.937772691
4418;2024-02-16 00:45:00;0.968297168;-0.937398398
4419;2024-02-16 01:00:00;0.968314203;-0.936306175
4420;2024-02-16 01:15:00;0.96832125;-0.934542012
4421;2024-02-16 01:30:00;0.968338537;-0.932151896
4422;2024-02-16 01:45:00;0.968386292;-0.929181814
4423;2024-02-16 02:00:00;0.975784004;-0.921715885
4424;2024-02-16 02:15:00;0.97513628;-0.925840914
4425;2024-02-16 02:30:00;0.970704436;-0.931193203
4426;2024-02-16 02:45:00;0.970963018;-0.935988523
4427;2024-02-16 03:00:00;0.971727192;-0.93855679
4428;2024-02-16 03:15:00;0.97636348;-0.934568226
4429;2024-02-16 03:30:00;0.976768905;-0.931550876
4430;2024-02-16 03:45:00;0.977172787;-0.928533703
4431;2024-02-16 04:00:00;0.97757513;-0.925516733
4432;2024-02-16 04:15:00;0.977975936;-0.922499991
4433;2024-02-16 04:30:00;0;0
4434;2024-02-16 04:45:00;0;0
4435;2024-02-16 05:00:00;0;0
4436;2024-02-16 05:15:00;0;0
4437;2024-02-16 05:30:00;0;0
4438;2024-02-16 05:45:00;0;0
4439;2024-02-16 06:00:00;0;0
4440;2024-02-16 06:15:00;0;0
4441;2024-02-16 06:30:00;0;0
4442;2024-02-16 06:45:00;0;0
4443;2024-02-16 07:00:00;0;0
4444;2024-02-16 07:15:00;0;0
4445;2024-02-16 07:30:00;0;0
4446;2024-02-16 07:45:00;0;0
4447;2024-02-16 08:00:00;0;0
4448;2024-02-16 08:15:00;0;0
4449;2024-02-16 08:30:00;0;0
4450;2024-02-16 08:45:00;0;0
4451;2024-02-16 09:00:00;0;0
4452;2024-02-16 09:15:00;0;0
4453;2024-02-16 09:30:00;0;0
4454;2024-02-16 09:45:00;0;0
4455;2024-02-16 10:00:00;0;0
4456;2024-02-16 10:15:00;0;0
4457;2024-02-16 10:30:00;0;0
4458;2024-02-16 10:45:00;0;0
4459;2024-02-16 11:00:00;0;0
4460;2024-02-16 11:15:00;0;0
4461;2024-02-16 11:30:00;0;0
4462;2024-02-16 11:45:00;0;0
4463;2024-02-16 12:00:00;0;0
4464;2024-02-16 12:15:00;0;0
4465;2024-02-16 12:30:00;0;0
4466;2024-02-16 12:45:00;0;0
4467;2024-02-16 13:00:00;0;0
4468;2024-02-16 13:15:00;0;0
4469;2024-02-16 13:30:00;0;0
4470;2024-02-16 13:45:00;0;0
4471;2024-02-16 14:00:00;0;0
4472;2024-02-16 14:15:00;0;0
4473;2024-02-16 14:30:00;0;0
4474;2024-02-16 14:45:00;0;0
4475;2024-02-16 15:00:00;0;0
4476;2024-02-16 15:15:00;0;0
4477;2024-02-16 15:30:00;0;0
4478;2024-02-16 15:45:00;0;0
4479;2024-02-16 16:00:00;0;0
4480;2024-02-16 16:15:00;0;0
4481;2024-02-16 16:30:00;0;0
4482;2024-02-16 16:45:00;0;0
4483;2024-02-16 17:00:00;0;0
4484;2024-02-16 17:15:00;0;0
4485;2024-02-16 17:30:00;0;0
4486;2024-02-16 17:45:00;0;0
4487;2024-02-16 18:00:00;0;0
4488;2024-02-16 18:15:00;0;0
4489;2024-02-16 18:30:00;0;0
4490;2024-02-16 18:45:00;0;0
4491;2024-02-16 19:00:00;0;0
4492;2024-02-16 19:15:00;0;0
4493;2024-02-16 19:30:00;0;0
4494;2024-02-16 19:45:00;0;0
4495;2024-02-16 20:00:00;0;0
4496;2024-02-16 20:15:00;0;0
4497;2024-02-16 20:30:00;0;0
4498;2024-02-16 20:45:00;0;0
