nv;Datetime;sg2_P;sg2_Q;sg2_Ep;sg2_Eq
1931;2024-01-21 03:00:00;4.86167808;-0.251873049;1.080632662;-0.059122745
1932;2024-01-21 03:15:00;4.688023018;-0.194988599;1.193712637;-0.055857706
1933;2024-01-21 03:30:00;4.463995142;-0.255148518;1.14400227;-0.05626714
1934;2024-01-21 03:45:00;15.34050865;-0.058564463;2.475562974;-0.039214123
1935;2024-01-21 04:00:00;17.9523767;0.041300071;4.161610669;-0.001265564
1936;2024-01-21 04:15:00;14.59438943;-0.043761007;4.068345767;-0.000149359
1937;2024-01-21 04:30:00;3.438431473;-0.241813109;2.254102613;-0.035696765
1938;2024-01-21 04:45:00;3.118348732;-0.28497306;0.819597526;-0.065848271
1939;2024-01-21 05:00:00;4.095771409;-0.14949495;0.901765018;-0.054308501
1940;2024-01-21 05:15:00;2.625492158;-0.326079736;0.840157946;-0.059446836
1941;2024-01-21 05:30:00;4.008908237;-0.243076514;0.829300049;-0.071144531
1942;2024-01-21 05:45:00;5.117667623;0.038664129;1.140821982;-0.022045031
1943;2024-01-21 06:00:00;3.646799227;-0.196554813;1.095558356;-0.003244161
1944;2024-01-21 06:15:00;6.441990267;-0.156476824;1.261098687;-0.044128955
1945;2024-01-21 06:30:00;8.126775198;-0.211024128;1.821095683;-0.045937619
1946;2024-01-21 06:45:00;8.409205658;-0.228376237;2.066997607;-0.054925046
1947;2024-01-21 07:00:00;8.903521888;-0.2211787;2.164090943;-0.056194367
1948;2024-01-21 07:15:00;8.662447082;0.043292277;2.195746121;-0.018595938
1949;2024-01-21 07:30:00;18.09810935;-0.058027493;3.345069554;-0.000787015
1950;2024-01-21 07:45:00;21.67231528;-0.045195609;4.971303078;-0.012902888
1951;2024-01-21 08:00:00;20.73421296;0.000173798;5.30081603;-0.005606168
1952;2024-01-21 08:15:00;8.562323183;-0.185210795;3.662067018;-2.17E-05
1953;2024-01-21 08:30:00;7.291711919;-0.242197779;1.981754388;-0.053426072
1954;2024-01-21 08:45:00;7.712362856;-0.021406313;1.875509347;-0.032950512
1955;2024-01-21 09:00:00;8.464271471;-0.204891189;2.022079291;-0.028287188
1956;2024-01-21 09:15:00;7.06842692;-0.190473085;1.941587299;-0.049420534
1957;2024-01-21 09:30:00;8.85988065;-0.199986366;1.991038446;-0.048807431
1958;2024-01-21 09:45:00;8.003593973;-0.30017297;2.107934328;-0.062519917
1959;2024-01-21 10:00:00;7.23380014;-0.333862706;1.904674264;-0.07925446
1960;2024-01-21 10:15:00;7.734827031;0.009485399;1.871078396;-0.039427
1961;2024-01-21 10:30:00;8.040134036;-0.263153408;1.971870133;-0.001103173
1962;2024-01-21 10:45:00;8.12262165;-0.251576587;2.020344461;-0.064341249
1963;2024-01-21 11:00:00;7.193091387;-0.249807756;1.91446413;-0.062673043
1964;2024-01-21 11:15:00;7.119236454;-0.326845476;1.78904098;-0.072081654
1965;2024-01-21 11:30:00;5.617728449;-0.273344229;1.592120613;-0.075023713
1966;2024-01-21 11:45:00;3.528153886;0.011043478;1.143235292;-0.031514371
1967;2024-01-21 12:00:00;0.932567327;-0.339736552;0.557590152;-0.001293515
1968;2024-01-21 12:15:00;1.991239621;-0.314336375;0.365475868;-0.081759116
1969;2024-01-21 12:30:00;0.984421704;-0.312806439;0.371957666;-0.078392852
1970;2024-01-21 12:45:00;0.870771053;-0.409069903;0.231899095;-0.090234543
1971;2024-01-21 13:00:00;0.96004472;-0.232756058;0.228851972;-0.080228245
1972;2024-01-21 13:15:00;0.865950916;-0.450423044;0.228249455;-0.085397388
1973;2024-01-21 13:30:00;1.60428863;-0.039668675;0.308779943;-0.061261465
1974;2024-01-21 13:45:00;1.013235647;-0.422409672;0.327190535;-0.057759793
1975;2024-01-21 14:00:00;0.908634105;-0.309423255;0.240233719;-0.091479116
1976;2024-01-21 14:15:00;0.86024025;-0.271471412;0.221109294;-0.072611833
1977;2024-01-21 14:30:00;0.917603086;-0.333646298;0.222230417;-0.075639714
1978;2024-01-21 14:45:00;1.915066217;-0.377466964;0.354083663;-0.088889158
1979;2024-01-21 15:00:00;3.412882927;-0.014110616;0.665993643;-0.048947198
1980;2024-01-21 15:15:00;2.990455076;-0.334311316;0.80041725;-0.043552742
1981;2024-01-21 15:30:00;3.609978351;-0.199988631;0.825054178;-0.066787493
1982;2024-01-21 15:45:00;3.693766518;-0.249951751;0.912968109;-0.056242548
1983;2024-01-21 16:00:00;3.61163875;-0.274697317;0.913175658;-0.065581133
1984;2024-01-21 16:15:00;2.991136198;-0.333137469;0.825346868;-0.075979348
1985;2024-01-21 16:30:00;4.176991396;-0.082763929;0.896015949;-0.051987675
1986;2024-01-21 16:45:00;3.7624016;-0.177352215;0.992424125;-0.032514518
1987;2024-01-21 17:00:00;3.926686264;-0.194205596;0.961135983;-0.046444726
1988;2024-01-21 17:15:00;3.632184425;-0.290973269;0.944858836;-0.060647358
1989;2024-01-21 17:30:00;9.776265108;-0.144359006;1.676056192;-0.054416534
1990;2024-01-21 17:45:00;18.47855464;-0.022725803;3.531852469;-0.020885601
1991;2024-01-21 18:00:00;15.7939242;-0.028125268;4.284059855;-0.006356384
1992;2024-01-21 18:15:00;8.076963342;0.052056772;2.983860942;0.0010493
1993;2024-01-21 18:30:00;3.621052438;-0.243547706;1.462251972;-0.004215261
1994;2024-01-21 18:45:00;3.050924406;-0.277545621;0.833997106;-0.065136666
1995;2024-01-21 19:00:00;2.92007208;-0.290758699;0.746374561;-0.07103804
1996;2024-01-21 19:15:00;3.874580282;-0.269949966;0.849331545;-0.070088583
1997;2024-01-21 19:30:00;3.774839579;-0.255813526;0.956177483;-0.065720436
1998;2024-01-21 19:45:00;4.149545328;0.021976019;0.990548113;-0.026917318
1999;2024-01-21 20:00:00;4.077151954;-0.216887328;1.02833716;-0.00224154
2000;2024-01-21 20:15:00;3.852166542;-0.272646872;0.991164812;-0.061191775
2001;2024-01-21 20:30:00;4.678246221;-0.199325828;1.066301595;-0.058996588
2002;2024-01-21 20:45:00;5.401897894;-0.157844119;1.260018014;-0.044646243
2003;2024-01-21 21:00:00;7.554069574;-0.183208808;1.619495933;-0.042631616
2004;2024-01-21 21:15:00;17.86540096;0.069897541;3.177433817;-0.010252421
2005;2024-01-21 21:30:00;17.38959698;-0.006156449;4.406874743;0.007322669
2006;2024-01-21 21:45:00;11.42160493;-0.045357409;3.601400239;-0.006439232
2007;2024-01-21 22:00:00;3.399898475;-0.18983577;1.852687926;-0.029399147
2008;2024-01-21 22:15:00;1.910297457;-0.361516107;0.663774491;-0.068918985
2009;2024-01-21 22:30:00;5.018615468;-0.05867385;0.866114116;-0.052523745
2010;2024-01-21 22:45:00;4.563590614;-0.225126966;1.19777576;-0.035475102
2011;2024-01-21 23:00:00;3.939705024;-0.273089991;1.062911955;-0.06227712
2012;2024-01-21 23:15:00;2.967899219;-0.173780913;0.86345053;-0.055858863
2013;2024-01-21 23:30:00;4.612605351;-0.242629872;0.947563071;-0.052051348
2014;2024-01-21 23:45:00;3.809849992;-0.229128247;1.052806918;-0.058969765
2015;2024-01-22 00:00:00;4.900240908;0.024799083;1.088761363;-0.023046743
2016;2024-01-22 00:15:00;3.791393309;-0.255788854;1.086454277;-0.002551934
2017;2024-01-22 00:30:00;15.38968261;-0.033042098;2.39763449;-0.036103869
2018;2024-01-22 00:45:00;17.55383649;-0.021970888;4.117939888;-0.006876623
2019;2024-01-22 01:00:00;17.53455732;-0.059905959;4.386049227;-0.010234606
2020;2024-01-22 01:15:00;4.778100017;-0.191248954;2.789082167;-0.031394364
2021;2024-01-22 01:30:00;3.40551226;-0.031527438;1.022951535;-0.027847049
2022;2024-01-22 01:45:00;3.81606803;-0.310400741;0.902697536;-0.042741022
2023;2024-01-22 02:00:00;3.792665049;-0.222714273;0.951091635;-0.066639377
2024;2024-01-22 02:15:00;4.721313695;-0.241793192;1.064247343;-0.058063433
2025;2024-01-22 02:30:00;4.664952132;-0.231774944;1.173283228;-0.059196017
2026;2024-01-22 02:45:00;4.656092279;-0.23087705;1.165130551;-0.057831499
2027;2024-01-22 03:00:00;4.492068883;-0.029020789;1.143520145;-0.03248723
2028;2024-01-22 03:15:00;4.63635249;-0.157379921;1.141052672;-0.023300089
2029;2024-01-22 03:30:00;12.52512728;-0.063715534;2.145184971;-0.027636932
2030;2024-01-22 03:45:00;18.32344981;-0.014085873;3.856072136;-0.009725176
2031;2024-01-22 04:00:00;17.36956489;-0.04186418;4.461626838;-0.006993757
2032;2024-01-22 04:15:00;9.90196632;0.060168712;3.408941402;0.000938796
2033;2024-01-22 04:30:00;4.00477002;-0.275306818;1.738342043;-0.004823222
2034;2024-01-22 04:45:00;3.015111273;-0.283031169;0.877485162;-0.069792248
2035;2024-01-22 05:00:00;3.822407675;-0.267815327;0.854689869;-0.068855812
2036;2024-01-22 05:15:00;4.717033292;-0.202402324;1.067430121;-0.058777206
2037;2024-01-22 05:30:00;3.793802404;-0.20003758;1.063854462;-0.050304988
2038;2024-01-22 05:45:00;5.189352079;0.025160425;1.12289431;-0.019417358
2039;2024-01-22 06:00:00;6.48299386;-0.052996109;1.459043242;-0.00112012
2040;2024-01-22 06:15:00;51.22545037;1.032516277;7.213555529;0.005977679
2041;2024-01-22 06:30:00;92.17486605;0.51100265;17.92503955;0.192939866
2042;2024-01-22 06:45:00;78.22267756;1.38743798;21.29969295;0.237305079
2043;2024-01-22 07:00:00;80.42913202;1.429790406;19.8314762;0.352153548
2044;2024-01-22 07:15:00;81.22215271;1.650086052;20.20641059;0.384984557
2045;2024-01-22 07:30:00;73.35380736;1.240950805;19.32199501;0.361379607
2046;2024-01-22 07:45:00;64.77977582;1.312106567;17.2666979;0.319132171
2047;2024-01-22 08:00:00;72.30203501;1.321726246;17.13522635;0.329229102
2048;2024-01-22 08:15:00;71.06499283;2.206162013;17.92087848;0.440986032
2049;2024-01-22 08:30:00;74.07152114;2.091802737;18.14206425;0.537245594
2050;2024-01-22 08:45:00;71.87032566;1.984943678;18.24273085;0.509593302
2051;2024-01-22 09:00:00;72.11103554;2.510298134;17.99767015;0.561905226
2052;2024-01-22 09:15:00;76.56181039;2.399283996;18.58410574;0.613697766
2053;2024-01-22 09:30:00;70.15815559;2.106497281;18.33999575;0.56322266
2054;2024-01-22 09:45:00;76.1401496;1.561496238;18.28728815;0.45849919
2055;2024-01-22 10:00:00;76.80618479;2.026000562;19.1182918;0.4484371
2056;2024-01-22 10:15:00;92.04203128;1.480236301;21.10602701;0.438279608
2057;2024-01-22 10:30:00;86.84384093;2.081296716;22.36073403;0.445191627
2058;2024-01-22 10:45:00;81.83391361;1.728612078;21.08471932;0.476238599
2059;2024-01-22 11:00:00;66.157288;2.045708778;18.4989002;0.471790107
2060;2024-01-22 11:15:00;71.48769299;1.663858089;17.20562262;0.463695858
2061;2024-01-22 11:30:00;69.69651995;2.249466366;17.64802662;0.489165557
2062;2024-01-22 11:45:00;73.23270048;1.505947991;17.86615255;0.469426795
2063;2024-01-22 12:00:00;73.55874394;2.05905506;18.34893055;0.445625381
2064;2024-01-22 12:15:00;80.16682392;3.285060174;19.21569598;0.668014404
2065;2024-01-22 12:30:00;71.63796852;3.401859637;18.97559906;0.835864976
2066;2024-01-22 12:45:00;88.58759067;3.119917902;20.0281949;0.749145165
2067;2024-01-22 13:00:00;65.69048662;2.514868967;19.28475966;0.588094087
2068;2024-01-22 13:15:00;73.5390671;1.496125235;17.40369422;0.501374275
2069;2024-01-22 13:30:00;70.19699841;1.534121413;17.96700819;0.502929984
2070;2024-01-22 13:45:00;71.44881264;1.648164723;17.70572638;0.505819156
2071;2024-01-22 14:00:00;71.95006304;2.410834196;17.92485946;0.507374865
2072;2024-01-22 14:15:00;74.93615248;1.471991729;18.36077694;0.485353241
2073;2024-01-22 14:30:00;78.5476228;1.841636843;19.18547191;0.414203572
2074;2024-01-22 14:45:00;78.75694286;1.123155416;19.66307071;0.370599032
2075;2024-01-22 15:00:00;73.67604682;1.155421987;19.05412371;0.284822175
2076;2024-01-22 15:15:00;51.47669172;1.240613809;15.64409232;0.299504474
2077;2024-01-22 15:30:00;52.57023572;1.159375002;13.00586593;0.299998601
2078;2024-01-22 15:45:00;60.69874694;1.175303401;14.15862283;0.2918348
2079;2024-01-22 16:00:00;55.59420208;1.532406587;14.53661863;0.338463748
2080;2024-01-22 16:15:00;52.9304106;1.523124943;13.56557658;0.381941441
2081;2024-01-22 16:30:00;50.32795582;1.708539316;12.9072958;0.403958032
2082;2024-01-22 16:45:00;50.49834069;1.597482103;12.60328706;0.413252677
2083;2024-01-22 17:00:00;51.41661165;1.781942386;12.73936904;0.422428061
2084;2024-01-22 17:15:00;49.34581055;0.819716095;12.59530277;0.32520731
2085;2024-01-22 17:30:00;44.63156251;1.309739917;11.74717163;0.266182002
2086;2024-01-22 17:45:00;50.53044701;1.238290197;11.89525119;0.318503764
2087;2024-01-22 18:00:00;43.09990888;1.14265408;11.70379449;0.297618035
2088;2024-01-22 18:15:00;49.21627906;1.387798217;11.53952349;0.316306537
2089;2024-01-22 18:30:00;46.03668796;1.290216327;11.90662088;0.334751818
2090;2024-01-22 18:45:00;47.47977903;1.11175188;11.68955837;0.300246026
2091;2024-01-22 19:00:00;44.27331954;1.401252908;11.46913732;0.314125599
2092;2024-01-22 19:15:00;44.82368903;1.008419634;11.13712607;0.301209068
2093;2024-01-22 19:30:00;52.29224763;1.06749824;12.13949208;0.259489734
2094;2024-01-22 19:45:00;59.60871092;1.431696815;13.98761982;0.312399382
2095;2024-01-22 20:00:00;56.00269626;2.005329143;14.4514259;0.429628245
2096;2024-01-22 20:15:00;53.80450238;0.97779936;13.72589983;0.372891063
2097;2024-01-22 20:30:00;42.62662508;1.350883433;12.05389093;0.291085349
2098;2024-01-22 20:45:00;42.86952656;1.364038804;10.68701895;0.33936528
2099;2024-01-22 21:00:00;47.39577132;0.863902716;11.28316223;0.27849269
2100;2024-01-22 21:15:00;42.04037703;0.871067948;11.17951854;0.216871333
2101;2024-01-22 21:30:00;44.00695267;1.306196119;10.75591621;0.272158008
2102;2024-01-22 21:45:00;47.73225611;1.30151737;11.4674011;0.325964186
2103;2024-01-22 22:00:00;18.71157909;0.922170228;8.3054794;0.27796095
2104;2024-01-22 22:15:00;3.799873654;-0.271072263;2.813931593;0.062898275
2105;2024-01-22 22:30:00;2.869807224;-0.31950814;0.83371011;-0.07382255
2106;2024-01-22 22:45:00;2.987506726;-0.359406693;0.732164244;-0.084864354
2107;2024-01-22 23:00:00;3.655719984;-0.341691137;0.830403339;-0.087637229
2108;2024-01-22 23:15:00;3.647454662;-0.312052632;0.912896831;-0.081717971
2109;2024-01-22 23:30:00;3.746151036;-0.249781972;0.924200712;-0.070229325
2110;2024-01-22 23:45:00;15.38787905;-0.030448319;2.391753761;-0.035028786
2111;2024-01-23 00:00:00;17.91058783;0.122446568;4.162308361;0.002290129
2112;2024-01-23 00:15:00;15.50762201;-0.015365007;4.17727623;0.011892841
2113;2024-01-23 00:30:00;2.495686089;-0.315470296;2.250413512;-0.041354413
2114;2024-01-23 00:45:00;2.929003986;-0.391959811;0.678086259;-0.088428763
2115;2024-01-23 01:00:00;2.909093872;-0.522274207;0.729762232;-0.114279252
2116;2024-01-23 01:15:00;3.321438324;-0.366804729;0.778816525;-0.111134867
2117;2024-01-23 01:30:00;3.784606024;-0.320312776;0.888255544;-0.085889688
2118;2024-01-23 01:45:00;3.790329979;-0.247708695;0.946867;-0.071002684
2119;2024-01-23 02:00:00;2.8352716;-0.373252676;0.828200197;-0.077620171
2120;2024-01-23 02:15:00;4.148994731;-0.012832643;0.873033291;-0.048260665
2121;2024-01-23 02:30:00;3.933201399;-0.398300607;1.010274516;-0.051391656
2122;2024-01-23 02:45:00;3.845569124;-0.266223102;0.972346315;-0.083065464
2123;2024-01-23 03:00:00;3.727427735;-0.31831872;0.946624607;-0.073067728
2124;2024-01-23 03:15:00;3.711321595;-0.361887278;0.929843666;-0.08502575
2125;2024-01-23 03:30:00;3.833602031;-0.382307084;0.943115453;-0.093024295
2126;2024-01-23 03:45:00;3.873327785;-0.292252283;0.963366227;-0.084319921
2127;2024-01-23 04:00:00;16.01234831;-0.027526224;2.485709512;-0.039972313
2128;2024-01-23 04:15:00;15.02494225;0.101806309;3.87966132;0.001976156
2129;2024-01-23 04:30:00;13.60282674;-0.067929725;3.578471123;0.002539863
2130;2024-01-23 04:45:00;2.274614945;-0.334660876;1.98468021;-0.050323825
2131;2024-01-23 05:00:00;3.680483344;-0.330350708;0.744387286;-0.083126448
2132;2024-01-23 05:15:00;3.051646135;-0.37312252;0.841516185;-0.087934153
2133;2024-01-23 05:30:00;3.780225376;-0.297379499;0.853983939;-0.083812752
2134;2024-01-23 05:45:00;3.150491644;-0.293039093;0.866339627;-0.073802324
2135;2024-01-23 06:00:00;4.936521327;0.160722941;1.010876621;-0.010681206
2136;2024-01-23 06:15:00;84.83206201;0.802148119;11.22107292;0.120358882
2137;2024-01-23 06:30:00;56.19602059;0.993123694;17.62851033;0.224408977
2138;2024-01-23 06:45:00;51.15285605;1.434701209;13.41860958;0.303478113
2139;2024-01-23 07:00:00;53.75337649;1.116874519;13.11327907;0.318946966
2140;2024-01-23 07:15:00;66.31284445;1.391625526;15.00827762;0.313562506
2141;2024-01-23 07:30:00;64.51717829;1.496062847;16.35375284;0.360961047
2142;2024-01-23 07:45:00;67.88474214;1.822982828;16.55024005;0.414880709
2143;2024-01-23 08:00:00;66.0119298;1.822316593;16.73708399;0.444206284
2144;2024-01-23 08:15:00;66.35139641;1.821650359;16.54541578;0.467350575
2145;2024-01-23 08:30:00;77.18377292;2.318410754;17.94189617;0.517507639
2146;2024-01-23 08:45:00;85.30276627;5.704709257;20.3108174;1.002890001
2147;2024-01-23 09:00:00;90.36448982;4.889368148;21.95840701;1.324259676
2148;2024-01-23 09:15:00;117.0299446;3.292326407;25.92430431;1.022711819
2149;2024-01-23 09:30:00;117.5709337;3.088658374;29.32510979;0.913636678
2150;2024-01-23 09:45:00;124.6317624;3.022343404;30.27533701;0.842692208
2151;2024-01-23 10:00:00;129.1918132;3.45264157;31.72794695;0.809373122
2152;2024-01-23 10:15:00;121.9401694;2.94741862;31.39149783;0.800007524
2153;2024-01-23 10:30:00;106.3848858;3.69381408;28.5406319;0.830154087
2154;2024-01-23 10:45:00;95.15291068;4.281615815;25.19222456;0.996928737
2155;2024-01-23 11:00:00;97.30628428;2.065121335;24.05739937;0.793342144
2156;2024-01-23 11:15:00;89.49322413;1.674289014;23.34993855;0.467426294
2157;2024-01-23 11:30:00;91.78274112;1.821598227;22.65949566;0.436985905
2158;2024-01-23 11:45:00;93.7303576;2.303751824;23.18913734;0.515668756
2159;2024-01-23 12:00:00;89.91437856;2.168061792;22.95559202;0.558976702
2160;2024-01-23 12:15:00;87.8625519;1.677637704;22.22211631;0.480712437
2161;2024-01-23 12:30:00;88.48748394;1.512071097;22.04375448;0.3987136
2162;2024-01-23 12:45:00;80.60008482;2.377949964;21.13594609;0.486252633
2163;2024-01-23 13:00:00;80.60907049;2.682318983;20.15114441;0.632533618
2164;2024-01-23 13:15:00;81.38715682;1.708487504;20.24952841;0.548850811
2165;2024-01-23 13:30:00;79.97028732;2.599362994;20.16968052;0.538481312
2166;2024-01-23 13:45:00;69.673288;2.44481541;18.70544692;0.6305223
2167;2024-01-23 14:00:00;65.07869692;2.161110537;16.84399812;0.575740743
2168;2024-01-23 14:15:00;64.38160764;1.776449434;16.18253807;0.492194996
2169;2024-01-23 14:30:00;63.52244266;2.218956093;15.98800629;0.499425691
2170;2024-01-23 14:45:00;65.32613718;1.950396108;16.10607248;0.521169025
2171;2024-01-23 15:00:00;64.6758837;2.440786832;16.25025261;0.548897867
2172;2024-01-23 15:15:00;67.99990883;2.278538434;16.58447407;0.589915658
2173;2024-01-23 15:30:00;69.32643131;2.576879933;17.16579252;0.606927296
2174;2024-01-23 15:45:00;67.06790943;2.730725879;17.04929259;0.663450726
2175;2024-01-23 16:00:00;36.78752201;3.109393572;12.98192893;0.730014931
2176;2024-01-23 16:15:00;20.72684435;0.272183388;7.189295795;0.42269712
2177;2024-01-23 16:30:00;20.64391929;0.266884778;5.171345454;0.067383521
2178;2024-01-23 16:45:00;19.46139753;0.251369348;5.013164602;0.064781766
2179;2024-01-23 17:00:00;18.26404432;0.209034272;4.715680231;0.057550452
2180;2024-01-23 17:15:00;17.86522217;0.231729845;4.51615831;0.055095515
2181;2024-01-23 17:30:00;18.69142404;0.354575589;4.569580775;0.073288179
2182;2024-01-23 17:45:00;17.4642032;0.155986567;4.519453404;0.063820269
2183;2024-01-23 18:00:00;17.17534742;0.126064815;4.329943827;0.035256423
2184;2024-01-23 18:15:00;4.817711375;-0.159501262;2.74913235;-0.001845089
2185;2024-01-23 18:30:00;3.844152128;-0.352286952;1.082732938;-0.063973527
2186;2024-01-23 18:45:00;18.06820278;0.095744862;2.739044364;-0.025214848
2187;2024-01-23 19:00:00;16.53879124;-0.028449087;4.325874253;0.006485043
2188;2024-01-23 19:15:00;12.26982183;-0.067463928;3.601076634;-0.011989127
2189;2024-01-23 19:30:00;2.493079207;-0.482474304;1.845362629;-0.068742279
2190;2024-01-23 19:45:00;4.854536963;-0.099677289;0.918452021;-0.072768949
2191;2024-01-23 20:00:00;2.723686506;-0.412078108;0.947277934;-0.063969425
2192;2024-01-23 20:15:00;4.207886902;-0.346078515;0.866446676;-0.094769578
2193;2024-01-23 20:30:00;2.111254372;-0.45293429;0.789892659;-0.099876601
2194;2024-01-23 20:45:00;4.290183828;-0.103649903;0.800179775;-0.069573024
2195;2024-01-23 21:00:00;4.928809265;-0.335397453;1.152374137;-0.054880919
2196;2024-01-23 21:15:00;3.318945672;-0.374362024;1.030969367;-0.088719935
2197;2024-01-23 21:30:00;3.88773944;-0.086556838;0.900835639;-0.057614858
2198;2024-01-23 21:45:00;4.409550259;-0.345548513;1.037161212;-0.054013169
2199;2024-01-23 22:00:00;3.787542073;-0.405483062;1.024636542;-0.093878947
2200;2024-01-23 22:15:00;3.242029607;-0.325725471;0.87869646;-0.091401067
2201;2024-01-23 22:30:00;2.907958032;-0.401863777;0.768748455;-0.090948656
2202;2024-01-23 22:45:00;3.376578718;-0.414035528;0.785567094;-0.101987413
2203;2024-01-23 23:00:00;3.234822752;-0.382424512;0.826425184;-0.099557505
2204;2024-01-23 23:15:00;3.067676828;-0.383301757;0.787812447;-0.095715784
2205;2024-01-23 23:30:00;5.327636755;-0.015670691;1.049414198;-0.049871556
2206;2024-01-23 23:45:00;3.975256336;-0.463419573;1.162861636;-0.059886283
2207;2024-01-24 00:00:00;2.185294014;-0.566710969;0.770068794;-0.128766318
2208;2024-01-24 00:15:00;3.012356458;-0.376704043;0.649706309;-0.117926877
2209;2024-01-24 00:30:00;11.21698537;-0.084358694;1.778667728;-0.057632842
2210;2024-01-24 00:45:00;17.3028928;-0.057971389;3.564984771;-0.01779126
2211;2024-01-24 01:00:00;15.5833403;-0.021882309;4.110779137;-0.009981712
2212;2024-01-24 01:15:00;5.612619947;-0.277257597;2.64949503;-0.037392488
2213;2024-01-24 01:30:00;2.127641971;-0.432958573;0.96753274;-0.088777021
2214;2024-01-24 01:45:00;3.266497246;-0.414492955;0.674267402;-0.105931441
2215;2024-01-24 02:00:00;3.625287486;-0.036147937;0.861473091;-0.056330112
2216;2024-01-24 02:15:00;3.089899488;-0.391019246;0.839398372;-0.053395898
2217;2024-01-24 02:30:00;3.049941402;-0.403114227;0.767480111;-0.099266684
2218;2024-01-24 02:45:00;3.839653482;-0.391159174;0.861199361;-0.099284175
2219;2024-01-24 03:00:00;3.170305799;-0.350744488;0.87624491;-0.092737958
2220;2024-01-24 03:15:00;3.886220623;-0.374463655;0.882065803;-0.090651018
2221;2024-01-24 03:30:00;3.203577108;-0.22810015;0.886224716;-0.075320476
2222;2024-01-24 03:45:00;4.468045165;-0.277391796;0.958952784;-0.063186493
2223;2024-01-24 04:00:00;3.855671682;-0.333413702;1.040464606;-0.076350687
2224;2024-01-24 04:15:00;3.432086861;-0.098541583;0.910969818;-0.053994411
2225;2024-01-24 04:30:00;3.942658244;-0.335328949;0.921843138;-0.054233816
2226;2024-01-24 04:45:00;3.657290826;-0.391031962;0.949993634;-0.090795114
2227;2024-01-24 05:00:00;12.99722905;-0.119107669;2.081814984;-0.063767454
2228;2024-01-24 05:15:00;17.38900287;-0.030844035;3.79827899;-0.018743963
2229;2024-01-24 05:30:00;16.37308137;-0.033919909;4.22026053;-0.008095493
2230;2024-01-24 05:45:00;2.794035805;-0.353422586;2.395889646;-0.048417812
2231;2024-01-24 06:00:00;4.926017644;0.006054139;0.965006681;-0.042689779
2232;2024-01-24 06:15:00;55.15995226;1.625464928;7.510746238;0.203939883
2233;2024-01-24 06:30:00;73.32159085;0.816953088;16.06019289;0.305302252
2234;2024-01-24 06:45:00;50.55141134;1.875682737;15.48412527;0.336579478
2235;2024-01-24 07:00:00;59.5615843;2.126170233;13.76412446;0.500231621
2236;2024-01-24 07:15:00;66.70940848;1.807204932;15.7838741;0.491671896
2237;2024-01-24 07:30:00;69.6529766;3.296054645;17.04529814;0.637907447
2238;2024-01-24 07:45:00;68.76997701;1.878973272;17.3028692;0.64687849
2239;2024-01-24 08:00:00;69.80889006;2.900647389;17.32235838;0.597452583
2240;2024-01-24 08:15:00;65.85089973;4.070450186;16.95747372;0.871387197
2241;2024-01-24 08:30:00;71.66290364;3.221060246;17.18922542;0.911438804
2242;2024-01-24 08:45:00;71.47127396;2.000664544;17.8917722;0.652715599
2243;2024-01-24 09:00:00;71.76435472;3.467859808;17.90445359;0.683565544
2244;2024-01-24 09:15:00;78.52093868;2.846241664;18.78566168;0.789262684
2245;2024-01-24 09:30:00;96.60138118;2.072339553;21.89028998;0.614822652
2246;2024-01-24 09:45:00;99.61195081;2.995577955;24.5266665;0.633489688
2247;2024-01-24 10:00:00;103.8316572;2.455963929;25.430451;0.681442735
2248;2024-01-24 10:15:00;84.53208308;1.997088252;23.54546754;0.556631523
2249;2024-01-24 10:30:00;100.3523764;2.43919211;23.11055743;0.554535045
2250;2024-01-24 10:45:00;90.23188901;2.344634165;23.82303318;0.597978284
2251;2024-01-24 11:00:00;86.59815625;1.689979219;22.10375566;0.504326673
2252;2024-01-24 11:15:00;83.72136569;1.264574185;21.28994024;0.369319176
2253;2024-01-24 11:30:00;80.78361046;1.340724389;20.56312202;0.325662322
2254;2024-01-24 11:45:00;72.89453774;3.097942358;19.20976852;0.554833343
2255;2024-01-24 12:00:00;70.41859262;2.505113691;17.91414129;0.700382006
2256;2024-01-24 12:15:00;68.46663227;2.473513122;17.36065311;0.622328352
2257;2024-01-24 12:30:00;74.39014663;1.492643977;17.85709736;0.495769637
2258;2024-01-24 12:45:00;70.12036823;2.112485614;18.06381436;0.450641199
2259;2024-01-24 13:00:00;66.75260213;3.807325208;17.1091213;0.739976353
2260;2024-01-24 13:15:00;68.16040195;4.682595228;16.86412551;1.061240054
2261;2024-01-24 13:30:00;79.32545845;4.458302725;18.43573255;1.142612244
2262;2024-01-24 13:45:00;81.27401145;5.444148897;20.07493374;1.237806453
2263;2024-01-24 14:00:00;77.37760261;3.536383131;19.83145176;1.122566503
2264;2024-01-24 14:15:00;65.05296389;2.635810936;17.80382081;0.771524258
2265;2024-01-24 14:30:00;67.00373889;2.698628542;16.50708785;0.666804935
2266;2024-01-24 14:45:00;67.26276005;3.15412883;16.78331237;0.731594672
2267;2024-01-24 15:00:00;69.85300761;2.732625936;17.13947096;0.735844346
2268;2024-01-24 15:15:00;64.65534472;2.974694496;16.81354404;0.713415054
2269;2024-01-24 15:30:00;63.83978499;3.28794706;16.06189121;0.782830195
2270;2024-01-24 15:45:00;66.16997116;3.281833746;16.25121952;0.821222601
