nv;Datetime;sg3_P;sg3_Q;sg3_Ep;sg3_Eq
72;2024-01-01 18:15:00;5.753628951;0;1.335592255;0
73;2024-01-01 18:30:00;6.044476602;0;1.474763194;0
74;2024-01-01 18:45:00;5.488222827;0;1.441587429;0
75;2024-01-01 19:00:00;5.569474907;0;1.382212217;0
76;2024-01-01 19:15:00;4.811750391;0;1.297653162;0
77;2024-01-01 19:30:00;4.841210106;0;1.206620062;0
78;2024-01-01 19:45:00;6.900139493;0;1.4676687;0
79;2024-01-01 20:00:00;5.183863758;0;1.510500406;0
80;2024-01-01 20:15:00;4.95463023;0;1.267311748;0
81;2024-01-01 20:30:00;4.940521831;0;1.236894008;0
82;2024-01-01 20:45:00;5.457838533;0;1.299795045;0
83;2024-01-01 21:00:00;5.89867955;0;1.41956476;0
84;2024-01-01 21:15:00;30.75849194;0;4.582146436;0
85;2024-01-01 21:30:00;33.13668804;0;7.986897498;0
86;2024-01-01 21:45:00;31.77309297;0;8.113722626;0
87;2024-01-01 22:00:00;32.23100193;0;8.000511862;0
88;2024-01-01 22:15:00;25.98808235;0;7.277385535;0
89;2024-01-01 22:30:00;21.21815784;0;5.900780024;0
90;2024-01-01 22:45:00;21.46416912;0;5.335290871;0
91;2024-01-01 23:00:00;25.96757657;0;5.928968212;0
92;2024-01-01 23:15:00;22.27116311;0;6.029842461;0
93;2024-01-01 23:30:00;23.05167627;0;5.665354922;0
94;2024-01-01 23:45:00;8.830344363;0;3.985252579;0
95;2024-01-02 00:00:00;22.4271275;0;3.907183983;0
96;2024-01-02 00:15:00;23.54980551;0;5.747116627;0
97;2024-01-02 00:30:00;7.501029658;0;3.881354396;0
98;2024-01-02 00:45:00;20.09529987;0;3.449541191;0
99;2024-01-02 01:00:00;21.92293964;0;5.252279939;0
100;2024-01-02 01:15:00;9.67869024;0;3.950203735;0
101;2024-01-02 01:30:00;18.34764163;0;3.503291483;0
102;2024-01-02 01:45:00;22.04233644;0;5.048747259;0
103;2024-01-02 02:00:00;10.55855969;0;4.075112017;0
104;2024-01-02 02:15:00;15.01301787;0;3.196447195;0
105;2024-01-02 02:30:00;24.2904771;0;4.912936872;0
106;2024-01-02 02:45:00;9.248166242;0;4.192330418;0
107;2024-01-02 03:00:00;14.31050687;0;2.944834139;0
108;2024-01-02 03:15:00;23.33876029;0;4.706158395;0
109;2024-01-02 03:30:00;12.67847396;0;4.502154281;0
110;2024-01-02 03:45:00;9.901229549;0;2.822462938;0
111;2024-01-02 04:00:00;22.12143762;0;4.002833396;0
112;2024-01-02 04:15:00;18.7831632;0;5.113075103;0
113;2024-01-02 04:30:00;9.066862935;0;3.481253267;0
114;2024-01-02 04:45:00;19.32495369;0;3.548977078;0
115;2024-01-02 05:00:00;20.03253219;0;4.919685735;0
116;2024-01-02 05:15:00;7.608034465;0;3.455070831;0
117;2024-01-02 05:30:00;15.68263557;0;2.911333754;0
118;2024-01-02 05:45:00;21.85566939;0;4.692288121;0
119;2024-01-02 06:00:00;11.68620619;0;4.192734448;0
120;2024-01-02 06:15:00;9.942035761;0;2.703530244;0
121;2024-01-02 06:30:00;21.19378933;0;3.891978137;0
122;2024-01-02 06:45:00;17.65463044;0;4.856052471;0
123;2024-01-02 07:00:00;11.68169924;0;3.66704121;0
124;2024-01-02 07:15:00;17.44259384;0;3.640536636;0
125;2024-01-02 07:30:00;24.35260391;0;5.224399719;0
126;2024-01-02 07:45:00;11.65938204;0;4.501498244;0
127;2024-01-02 08:00:00;11.16537574;0;2.853094722;0
128;2024-01-02 08:15:00;25.80071746;0;4.620761649;0
129;2024-01-02 08:30:00;17.6347287;0;5.42943077;0
130;2024-01-02 08:45:00;15.05682591;0;4.086444326;0
131;2024-01-02 09:00:00;31.28323073;0;5.79250708;0
132;2024-01-02 09:15:00;40.56056269;0;8.980474177;0
133;2024-01-02 09:30:00;30.63471068;0;8.899409172;0
134;2024-01-02 09:45:00;27.83981289;0;7.309315447;0
135;2024-01-02 10:00:00;16.24136825;0;5.510147643;0
136;2024-01-02 10:15:00;22.3617945;0;4.825395344;0
137;2024-01-02 10:30:00;13.67002847;0;4.503977872;0
138;2024-01-02 10:45:00;14.16456173;0;3.479323775;0
139;2024-01-02 11:00:00;20.24713885;0;4.301462572;0
140;2024-01-02 11:15:00;18.98714008;0;4.904284866;0
141;2024-01-02 11:30:00;13.4943786;0;4.060189834;0
142;2024-01-02 11:45:00;14.381031;0;3.4844262;0
143;2024-01-02 12:00:00;17.41911396;0;3.975018121;0
144;2024-01-02 12:15:00;23.23153995;0;5.081331739;0
145;2024-01-02 12:30:00;11.45119294;0;4.335341611;0
146;2024-01-02 12:45:00;13.284733;0;3.091990742;0
147;2024-01-02 13:00:00;12.17408009;0;3.182351636;0
148;2024-01-02 13:15:00;27.08394221;0;4.907252787;0
149;2024-01-02 13:30:00;13.29198274;0;5.046990618;0
150;2024-01-02 13:45:00;15.62378824;0;3.614471372;0
151;2024-01-02 14:00:00;12.80467198;0;3.553557527;0
152;2024-01-02 14:15:00;19.32957029;0;4.016780283;0
153;2024-01-02 14:30:00;20.72203779;0;5.006451009;0
154;2024-01-02 14:45:00;13.20030577;0;4.240292945;0
155;2024-01-02 15:00:00;11.95523389;0;3.144442458;0
156;2024-01-02 15:15:00;22.67891155;0;4.32926818;0
157;2024-01-02 15:30:00;14.44391313;0;4.640353085;0
158;2024-01-02 15:45:00;12.14705289;0;3.323870753;0
159;2024-01-02 16:00:00;16.07199992;0;3.527381602;0
160;2024-01-02 16:15:00;21.85531011;0;4.740913755;0
161;2024-01-02 16:30:00;8.441462411;0;3.787096566;0
162;2024-01-02 16:45:00;8.928736157;0;2.171274821;0
163;2024-01-02 17:00:00;22.31857399;0;3.905913768;0
164;2024-01-02 17:15:00;17.11878047;0;4.929669307;0
165;2024-01-02 17:30:00;9.884344066;0;3.375390567;0
166;2024-01-02 17:45:00;11.91171379;0;2.724507232;0
167;2024-01-02 18:00:00;23.39267606;0;4.413048731;0
168;2024-01-02 18:15:00;15.47381567;0;4.858311466;0
169;2024-01-02 18:30:00;8.101763326;0;2.946947375;0
170;2024-01-02 18:45:00;15.37630425;0;2.934758447;0
171;2024-01-02 19:00:00;23.01605291;0;4.799044645;0
172;2024-01-02 19:15:00;13.09432114;0;4.513796756;0
173;2024-01-02 19:30:00;9.429248767;0;2.815446238;0
174;2024-01-02 19:45:00;17.5689704;0;3.374777396;0
175;2024-01-02 20:00:00;21.26695733;0;4.854490967;0
176;2024-01-02 20:15:00;9.321290401;0;3.823530967;0
177;2024-01-02 20:30:00;10.71496865;0;2.504532381;0
178;2024-01-02 20:45:00;22.26487729;0;4.122480742;0
179;2024-01-02 21:00:00;18.36647608;0;5.078919172;0
180;2024-01-02 21:15:00;8.96714111;0;3.416702149;0
181;2024-01-02 21:30:00;16.29354343;0;3.157585567;0
182;2024-01-02 21:45:00;24.24445085;0;5.067249284;0
183;2024-01-02 22:00:00;8.611100486;0;4.106943917;0
184;2024-01-02 22:15:00;12.81079053;0;2.677736377;0
185;2024-01-02 22:30:00;24.53770481;0;4.668561917;0
186;2024-01-02 22:45:00;13.15652439;0;4.71177865;0
187;2024-01-02 23:00:00;10.26130956;0;2.927229244;0
188;2024-01-02 23:15:00;19.65024318;0;3.738944093;0
189;2024-01-02 23:30:00;19.42705092;0;4.884661762;0
190;2024-01-02 23:45:00;10.63587135;0;3.757865283;0
191;2024-01-03 00:00:00;13.42822109;0;3.008011555;0
192;2024-01-03 00:15:00;24.47118681;0;4.737425987;0
193;2024-01-03 00:30:00;11.36939513;0;4.480072742;0
194;2024-01-03 00:45:00;11.3399006;0;2.838661967;0
195;2024-01-03 01:00:00;19.56979166;0;3.863711532;0
196;2024-01-03 01:15:00;22.33469509;0;5.238060843;0
197;2024-01-03 01:30:00;10.08552568;0;4.052527597;0
198;2024-01-03 01:45:00;9.708477804;0;2.474250436;0
199;2024-01-03 02:00:00;24.32532273;0;4.254225066;0
200;2024-01-03 02:15:00;20.49620161;0;5.602690543;0
201;2024-01-03 02:30:00;9.954616987;0;3.806352325;0
202;2024-01-03 02:45:00;10.75793928;0;2.589069533;0
203;2024-01-03 03:00:00;25.7461839;0;4.563015398;0
204;2024-01-03 03:15:00;15.80737938;0;5.194195411;0
205;2024-01-03 03:30:00;10.94282276;0;3.343775268;0
206;2024-01-03 03:45:00;13.96776894;0;3.113823963;0
207;2024-01-03 04:00:00;24.75709799;0;4.840608367;0
208;2024-01-03 04:15:00;12.51552375;0;4.659077718;0
209;2024-01-03 04:30:00;11.42610033;0;2.99270301;0
210;2024-01-03 04:45:00;19.61404149;0;3.880017727;0
211;2024-01-03 05:00:00;23.11866144;0;5.341587865;0
212;2024-01-03 05:15:00;9.859282191;0;4.122242953;0
213;2024-01-03 05:30:00;10.2296251;0;2.511113411;0
214;2024-01-03 05:45:00;24.69264485;0;4.365283743;0
215;2024-01-03 06:00:00;14.23491387;0;4.86594484;0
216;2024-01-03 06:15:00;40.37955445;0;6.82680854;0
217;2024-01-03 06:30:00;76.33773487;0;14.58966116;0
218;2024-01-03 06:45:00;79.5686168;0;19.48829396;0
219;2024-01-03 07:00:00;83.127887;0;20.33706297;0
220;2024-01-03 07:15:00;100.2752229;0;22.92538874;0
221;2024-01-03 07:30:00;90.83053908;0;23.88822025;0
222;2024-01-03 07:45:00;78.22701349;0;21.13219407;0
223;2024-01-03 08:00:00;87.12416402;0;20.66889719;0
224;2024-01-03 08:15:00;100.6650979;0;23.47365774;0
225;2024-01-03 08:30:00;82.22991275;0;22.86187633;0
226;2024-01-03 08:45:00;82.04087185;0;20.53384808;0
227;2024-01-03 09:00:00;91.74039391;0;21.72265822;0
228;2024-01-03 09:15:00;83.73000867;0;21.93380032;0
229;2024-01-03 09:30:00;77.95316705;0;20.21039696;0
230;2024-01-03 09:45:00;78.2693382;0;19.52781316;0
231;2024-01-03 10:00:00;77.35892487;0;19.45353288;0
232;2024-01-03 10:15:00;90.67346011;0;21.00404812;0
233;2024-01-03 10:30:00;72.42701348;0;20.3875592;0
234;2024-01-03 10:45:00;72.3281211;0;18.09439182;0
235;2024-01-03 11:00:00;83.07162603;0;19.42496839;0
236;2024-01-03 11:15:00;82.43957254;0;20.68889982;0
237;2024-01-03 11:30:00;78.69147063;0;20.1413804;0
238;2024-01-03 11:45:00;81.36858299;0;20.0075067;0
239;2024-01-03 12:00:00;72.68112573;0;19.25621359;0
240;2024-01-03 12:15:00;87.735439;0;20.05207059;0
241;2024-01-03 12:30:00;86.96415488;0;21.83744923;0
242;2024-01-03 12:45:00;67.12042498;0;19.26057248;0
243;2024-01-03 13:00:00;77.25258881;0;18.04662672;0
244;2024-01-03 13:15:00;2.055600915;5.55231098;9.913523715;0.694038872
245;2024-01-03 13:30:00;51.97348413;10.93129892;6.75363563;2.060451237
246;2024-01-03 13:45:00;44.84138909;10.94685973;12.10185915;2.734769831
247;2024-01-03 14:00:00;48.01647388;11.605602;11.60723287;2.819057716
248;2024-01-03 14:15:00;54.49656551;11.65556126;12.81412992;2.907645408
249;2024-01-03 14:30:00;117.7142297;13.3418732;21.5263494;3.124679308
250;2024-01-03 14:45:00;109.9740785;13.96228229;28.46103852;3.413019436
251;2024-01-03 15:00:00;99.08568764;13.16742802;26.13247076;3.391213788
252;2024-01-03 15:15:00;91.25398734;11.66182361;23.79245937;3.103656454
253;2024-01-03 15:30:00;82.09360203;7.613305628;21.66844867;2.409391155
254;2024-01-03 15:45:00;71.17872218;3.663200344;19.15904053;1.409563247
255;2024-01-03 16:00:00;59.74130724;6.753405135;16.36500368;1.302075685
256;2024-01-03 16:15:00;50.19462138;6.6461719;13.74199108;1.674947129
257;2024-01-03 16:30:00;61.12561857;6.573340182;13.91502999;1.65243901
258;2024-01-03 16:45:00;64.8531779;3.30602746;15.74734956;1.234920955
259;2024-01-03 17:00:00;52.71778705;1.921835499;14.69637062;0.65348287
260;2024-01-03 17:15:00;62.88379421;7.048721218;14.45019766;1.12131959
261;2024-01-03 17:30:00;79.83952846;6.24675475;17.84041533;1.661934496
262;2024-01-03 17:45:00;70.06470512;5.413663802;18.7380292;1.457552319
263;2024-01-03 18:00:00;51.75138938;5.992894795;15.22701181;1.425819825
264;2024-01-03 18:15:00;52.23626853;5.976943179;12.99845724;1.496229747
265;2024-01-03 18:30:00;65.63622036;5.171073962;14.73406111;1.393502143
266;2024-01-03 18:45:00;63.2785597;1.564490293;16.11434751;0.841945532
267;2024-01-03 19:00:00;55.59263123;7.17605984;14.85889887;1.092568767
268;2024-01-03 19:15:00;54.82145987;7.268993502;13.80176139;1.805631668
269;2024-01-03 19:30:00;73.25557125;6.529122158;16.00962889;1.724764458
270;2024-01-03 19:45:00;63.5319421;6.745035507;17.09843917;1.659269708
271;2024-01-03 20:00:00;52.92492007;7.784478532;14.55710777;1.816189255
272;2024-01-03 20:15:00;58.80818624;7.132499963;13.96663829;1.864622312
273;2024-01-03 20:30:00;74.42607776;7.605426141;16.654283;1.842240763
274;2024-01-03 20:45:00;57.89963247;7.377931471;16.54071378;1.872919701
275;2024-01-03 21:00:00;55.63563365;7.697832209;14.19190827;1.88447046
276;2024-01-03 21:15:00;61.90800995;7.950407647;14.69295545;1.956029982
277;2024-01-03 21:30:00;72.56022171;7.169421769;16.80852896;1.889978677
278;2024-01-03 21:45:00;50.85967057;7.247801604;15.42748654;1.802152922
279;2024-01-03 22:00:00;12.87056215;1.720612236;7.966279091;1.12105173
280;2024-01-03 22:15:00;18.16328095;1.079129395;3.879230388;0.349967704
281;2024-01-03 22:30:00;22.69226706;1.20017376;5.106943502;0.284912894
282;2024-01-03 22:45:00;14.92876912;1.405125012;4.702629523;0.325662346
283;2024-01-03 23:00:00;11.49071234;1.498096727;3.302435182;0.362902717
284;2024-01-03 23:15:00;22.1597101;1.135675428;4.206302805;0.329221519
285;2024-01-03 23:30:00;19.43396158;1.021909775;5.199208961;0.26969815
286;2024-01-03 23:45:00;11.48956825;1.305666427;3.865441229;0.290947025
287;2024-01-04 00:00:00;15.45089083;1.386891327;3.367557384;0.336569719
288;2024-01-04 00:15:00;23.38323087;1.171811506;4.854265212;0.319837854
289;2024-01-04 00:30:00;15.93072854;1.010037466;4.914244926;0.272731122
290;2024-01-04 00:45:00;12.05609061;1.204393562;3.498352394;0.276803878
291;2024-01-04 01:00:00;9.908804233;1.462677029;2.745611856;0.333383824
292;2024-01-04 01:15:00;26.13254149;0.698271798;4.505168215;0.270118603
293;2024-01-04 01:30:00;20.30529266;0.747515056;5.804729269;0.180723357
294;2024-01-04 01:45:00;10.8292487;1.315824426;3.891817671;0.257917435
295;2024-01-04 02:00:00;13.39671815;1.640198351;3.028245857;0.369502847
296;2024-01-04 02:15:00;25.64560556;0.814603153;4.880290464;0.306850188
297;2024-01-04 02:30:00;16.92284999;0.983572293;5.321056943;0.224771931
298;2024-01-04 02:45:00;9.397077755;1.832704876;3.289990968;0.352034646
299;2024-01-04 03:00:00;20.5795603;1.212869983;3.747079757;0.380696857
300;2024-01-04 03:15:00;22.45825017;1.009150002;5.379726308;0.277752498
301;2024-01-04 03:30:00;10.62390948;1.316290326;4.135269956;0.290680041
302;2024-01-04 03:45:00;11.56685515;1.456723913;2.773845578;0.34662678
303;2024-01-04 04:00:00;24.78421792;0.873360881;4.543884133;0.291260599
304;2024-01-04 04:15:00;18.58592238;0.873868504;5.421267538;0.218403673
305;2024-01-04 04:30:00;10.30597915;1.663521309;3.611487691;0.317173727
306;2024-01-04 04:45:00;17.36633544;0.745116393;3.459039324;0.301079713
307;2024-01-04 05:00:00;25.45423473;0.77107402;5.352571272;0.189523802
308;2024-01-04 05:15:00;12.85640238;1.149698819;4.788829639;0.240096605
309;2024-01-04 05:30:00;10.80739723;1.357853435;2.957974951;0.313444032
310;2024-01-04 05:45:00;16.10771196;0.825431586;3.364388649;0.272910628
311;2024-01-04 06:00:00;24.74999385;0.91356322;5.107213226;0.217374351
312;2024-01-04 06:15:00;31.00054804;1.924720501;6.968817737;0.354785465
313;2024-01-04 06:30:00;60.28064269;2.25155416;11.41014884;0.522034333
314;2024-01-04 06:45:00;68.657613;2.215298161;16.11728196;0.55835654
315;2024-01-04 07:00:00;68.41274999;3.217802383;17.13379537;0.679137568
316;2024-01-04 07:15:00;72.44972662;7.87699591;17.60780958;1.386849787
317;2024-01-04 07:30:00;81.11322227;8.174436982;19.19536861;2.006429112
318;2024-01-04 07:45:00;94.86007999;9.487624892;21.99666278;2.207757734
319;2024-01-04 08:00:00;82.93267779;12.85894317;22.22409472;2.793321007
320;2024-01-04 08:15:00;91.54797543;12.46793094;21.81008165;3.165859263
321;2024-01-04 08:30:00;78.42156762;12.9766791;21.24619288;3.180576255
322;2024-01-04 08:45:00;89.4867408;12.13743688;20.98853855;3.139264497
323;2024-01-04 09:00:00;85.56896673;14.33058636;21.88196344;3.308502905
324;2024-01-04 09:15:00;75.82892664;13.83424236;20.17473667;3.520603591
325;2024-01-04 09:30:00;71.62139695;10.96937062;18.43129045;3.100451623
326;2024-01-04 09:45:00;75.0586361;11.26517125;18.33500413;2.779317734
327;2024-01-04 10:00:00;86.52453099;11.82436682;20.19789589;2.886192259
328;2024-01-04 10:15:00;96.73964983;11.20335233;22.9080226;2.878464894
329;2024-01-04 10:30:00;88.28646851;11.98062826;23.12826479;2.897997574
330;2024-01-04 10:45:00;93.43460295;12.05410982;22.71513393;3.004342261
331;2024-01-04 11:00:00;86.62562784;10.46828284;22.50752885;2.815299083
332;2024-01-04 11:15:00;91.1146398;12.61174636;22.21753345;2.88500365
333;2024-01-04 11:30:00;85.67870305;14.55689798;22.09916786;3.396080542
334;2024-01-04 11:45:00;81.39557091;10.7873888;20.88428424;3.168035847
335;2024-01-04 12:00:00;80.73270691;12.69497093;20.26603473;2.935294967
336;2024-01-04 12:15:00;99.5124486;13.74858148;22.53064444;3.305444051
337;2024-01-04 12:30:00;65.55285503;13.38240936;20.63316295;3.391373854
338;2024-01-04 12:45:00;87.87441125;14.04820682;19.17840829;3.428827023
339;2024-01-04 13:00:00;94.15254067;12.57304203;22.75336899;3.327656107
340;2024-01-04 13:15:00;89.88831527;10.87195146;23.00510699;2.930624187
341;2024-01-04 13:30:00;72.1492031;12.68282504;20.2546898;2.944347063
342;2024-01-04 13:45:00;55.43476533;12.0567215;15.94799605;3.092443317
343;2024-01-04 14:00:00;80.45806435;10.23090312;16.98660371;2.785953077
344;2024-01-04 14:15:00;148.466919;11.76367504;28.61562292;2.74932227
345;2024-01-04 14:30:00;138.9545769;14.01835911;35.92768699;3.222754269
346;2024-01-04 14:45:00;122.5380932;14.71544899;32.68658376;3.591726013
347;2024-01-04 15:00:00;132.5867055;13.57893301;31.89059983;3.53679775
348;2024-01-04 15:15:00;101.5637054;10.5591207;29.26880135;3.017256713
349;2024-01-04 15:30:00;57.38853334;6.920120478;19.86902984;2.184905147
350;2024-01-04 15:45:00;56.59784938;5.787994854;14.24829784;1.588514417
351;2024-01-04 16:00:00;53.80819694;5.351678526;13.80075579;1.392459173
352;2024-01-04 16:15:00;77.58046832;4.419167437;16.42358316;1.221355745
353;2024-01-04 16:30:00;70.98618278;6.081310222;18.57083139;1.312559707
354;2024-01-04 16:45:00;52.37807442;7.27922932;15.42053215;1.670067443
355;2024-01-04 17:00:00;53.69901355;6.735264435;13.259636;1.751811719
356;2024-01-04 17:15:00;66.95403807;5.402947729;15.08163145;1.51727652
357;2024-01-04 17:30:00;58.58296753;6.668803456;15.6921257;1.508968898
358;2024-01-04 17:45:00;50.35786778;6.445625336;13.61760441;1.639303599
359;2024-01-04 18:00:00;54.92380644;6.834664586;13.16020928;1.66003624
360;2024-01-04 18:15:00;70.75831122;6.232052465;15.71026471;1.633339631
361;2024-01-04 18:30:00;59.59906187;6.69705703;16.29467164;1.616138687
362;2024-01-04 18:45:00;53.85872143;7.138474885;14.18222291;1.729441489
363;2024-01-04 19:00:00;52.01583552;6.286885438;13.23431962;1.67817004
364;2024-01-04 19:15:00;69.67085331;6.982826808;15.2108361;1.658714031
365;2024-01-04 19:30:00;61.9793526;7.620403255;16.45627574;1.825403758
366;2024-01-04 19:45:00;51.65996087;6.381544157;14.20491418;1.750243427
367;2024-01-04 20:00:00;53.63147307;6.882172729;13.16142924;1.657964611
368;2024-01-04 20:15:00;63.15296676;7.201537116;14.59805498;1.760463731
369;2024-01-04 20:30:00;66.73387398;6.5883389;16.23585509;1.723734502
370;2024-01-04 20:45:00;53.84474741;7.67730529;15.07232767;1.783205524
371;2024-01-04 21:00:00;56.24839232;7.204643055;13.76164247;1.860243543
372;2024-01-04 21:15:00;62.44417194;6.95157232;14.83657053;1.769526922
373;2024-01-04 21:30:00;65.23232488;5.979731422;15.9595621;1.616412968
374;2024-01-04 21:45:00;39.1913016;0.223386892;13.05295331;0.775389789
375;2024-01-04 22:00:00;11.13247826;2.937589147;6.290472483;0.395122005
376;2024-01-04 22:15:00;16.50589458;1.012173791;3.454796606;0.493720367
377;2024-01-04 22:30:00;18.43100914;0.935084016;4.367112966;0.243407226
378;2024-01-04 22:45:00;7.122021535;1.545946485;3.194128835;0.310128813
379;2024-01-04 23:00:00;7.844862188;1.687957132;1.870860465;0.404237952
380;2024-01-04 23:15:00;18.02466845;1.124233066;3.233691329;0.351523775
381;2024-01-04 23:30:00;15.69793713;1.068259282;4.215325697;0.274061544
382;2024-01-04 23:45:00;8.911259602;1.352585272;3.076149592;0.302605569
383;2024-01-05 00:00:00;16.49231561;1.051475303;3.175446902;0.300507572
384;2024-01-05 00:15:00;20.96632891;1.069179562;4.682330565;0.265081858
385;2024-01-05 00:30:00;9.766323665;1.503765953;3.841581572;0.321618189
386;2024-01-05 00:45:00;9.428527184;1.199360729;2.399356356;0.337890835
387;2024-01-05 01:00:00;24.0827662;0.849205072;4.188911673;0.256070725
388;2024-01-05 01:15:00;15.06823924;1.44380116;4.89387568;0.286625779
389;2024-01-05 01:30:00;8.071022967;1.622655538;2.892407776;0.383307087
390;2024-01-05 01:45:00;18.33037854;1.060841684;3.300175188;0.335437153
391;2024-01-05 02:00:00;19.38288348;0.885292699;4.714157752;0.243266798
392;2024-01-05 02:15:00;8.220477151;1.628603428;3.450420079;0.314237016
393;2024-01-05 02:30:00;16.61905925;1.068241419;3.10494205;0.337105606
394;2024-01-05 02:45:00;21.8582324;0.961072302;4.809661456;0.253664215
395;2024-01-05 03:00:00;18.65516026;1.228502575;5.064174083;0.27369686
396;2024-01-05 03:15:00;22.37482603;1.001592908;5.128748286;0.278761935
397;2024-01-05 03:30:00;37.27083119;0.336844564;7.455707153;0.167304684
398;2024-01-05 03:45:00;28.61382178;0.488374296;8.235581622;0.103152357
399;2024-01-05 04:00:00;18.25774706;2.638005367;5.858946105;0.390797458
400;2024-01-05 04:15:00;13.68323111;1.972823264;3.992622271;0.576353579
401;2024-01-05 04:30:00;24.27200527;1.592991987;4.744404548;0.445726906
402;2024-01-05 04:45:00;16.52113493;3.880413801;5.099142525;0.684175724
403;2024-01-05 05:00:00;12.28865621;3.137635575;3.601223893;0.877256172
404;2024-01-05 05:15:00;14.96540657;3.059704441;3.406757848;0.774667502
405;2024-01-05 05:30:00;26.57320091;3.246949721;5.192325936;0.78833177
406;2024-01-05 05:45:00;18.02027066;3.225545636;5.574183946;0.80906192
