;Datetime;sg1_P;sg1_Q
183;2024-01-02 22:00:00;71.74482046;0
184;2024-01-02 22:15:00;71.32156372;0
185;2024-01-02 22:30:00;61.62890946;0
186;2024-01-02 22:45:00;57.97052332;0
187;2024-01-02 23:00:00;42.804024;0
188;2024-01-02 23:15:00;45.96294352;0
189;2024-01-02 23:30:00;44.25863122;0
190;2024-01-02 23:45:00;43.94213583;0
191;2024-01-03 00:00:00;29.91230309;0
192;2024-01-03 00:15:00;42.31179703;0
193;2024-01-03 00:30:00;46.42098698;0
194;2024-01-03 00:45:00;57.15142141;0
195;2024-01-03 01:00:00;71.49530419;0
196;2024-01-03 01:15:00;70.22801172;0
197;2024-01-03 01:30:00;71.4370581;0
198;2024-01-03 01:45:00;50.47360844;0
199;2024-01-03 02:00:00;27.78050024;0
200;2024-01-03 02:15:00;32.17700682;0
201;2024-01-03 02:30:00;41.39677734;0
202;2024-01-03 02:45:00;44.54269687;0
203;2024-01-03 03:00:00;35.93846332;0
204;2024-01-03 03:15:00;23.74762158;0
205;2024-01-03 03:30:00;25.09241897;0
206;2024-01-03 03:45:00;42.07830761;0
207;2024-01-03 04:00:00;37.31064294;0
208;2024-01-03 04:15:00;39.56688;0
209;2024-01-03 04:30:00;50.0105693;0
210;2024-01-03 04:45:00;33.69055924;0
211;2024-01-03 05:00:00;48.73115595;0
212;2024-01-03 05:15:00;35.13979989;0
213;2024-01-03 05:30:00;39.0678665;0
214;2024-01-03 05:45:00;31.94406261;0
215;2024-01-03 06:00:00;53.32026545;0
216;2024-01-03 06:15:00;86.65324423;0
217;2024-01-03 06:30:00;109.9320893;0
218;2024-01-03 06:45:00;116.4002478;0
219;2024-01-03 07:00:00;111.6843002;0
220;2024-01-03 07:15:00;115.3578752;0
221;2024-01-03 07:30:00;121.7431289;0
222;2024-01-03 07:45:00;122.1903714;0
223;2024-01-03 08:00:00;100.7000221;0
224;2024-01-03 08:15:00;93.42763099;0
225;2024-01-03 08:30:00;113.0677158;0
226;2024-01-03 08:45:00;94.76040243;0
227;2024-01-03 09:00:00;105.7304015;0
228;2024-01-03 09:15:00;112.025665;0
229;2024-01-03 09:30:00;116.4514676;0
230;2024-01-03 09:45:00;107.3423044;0
231;2024-01-03 10:00:00;104.9763296;0
232;2024-01-03 10:15:00;104.9553716;0
233;2024-01-03 10:30:00;83.94816967;0
234;2024-01-03 10:45:00;88.05651298;0
235;2024-01-03 11:00:00;86.41860894;0
236;2024-01-03 11:15:00;93.74364574;0
237;2024-01-03 11:30:00;106.9885824;0
238;2024-01-03 11:45:00;99.01970201;0
239;2024-01-03 12:00:00;99.32072046;0
240;2024-01-03 12:15:00;117.3934394;0
241;2024-01-03 12:30:00;128.0162842;0
242;2024-01-03 12:45:00;116.8747104;0
243;2024-01-03 13:00:00;105.7138717;0
244;2024-01-03 13:15:00;91.86282141;14.54889588
245;2024-01-03 13:30:00;125.2117491;40.44897596
246;2024-01-03 13:45:00;137.1751724;45.41749575
247;2024-01-03 14:00:00;113.9293443;40.29599796
248;2024-01-03 14:15:00;98.67250883;38.10596076
249;2024-01-03 14:30:00;101.6336425;37.49268118
250;2024-01-03 14:45:00;88.95988121;34.7943777
251;2024-01-03 15:00:00;90.42567255;32.76039214
252;2024-01-03 15:15:00;80.07646239;32.58994867
253;2024-01-03 15:30:00;82.42291234;31.61788432
254;2024-01-03 15:45:00;87.09777969;33.635941
255;2024-01-03 16:00:00;77.88693554;33.13739434
256;2024-01-03 16:15:00;79.77862583;29.75124612
257;2024-01-03 16:30:00;62.48649877;22.75006567
258;2024-01-03 16:45:00;63.34341362;25.97484421
259;2024-01-03 17:00:00;71.55289446;26.48157815
260;2024-01-03 17:15:00;81.79672288;28.1502889
261;2024-01-03 17:30:00;86.8219515;27.15014374
262;2024-01-03 17:45:00;58.36908122;21.29010715
263;2024-01-03 18:00:00;54.78920206;19.97814691
264;2024-01-03 18:15:00;48.13075123;19.51486649
265;2024-01-03 18:30:00;45.20519666;16.10083787
266;2024-01-03 18:45:00;52.59739537;20.35016354
267;2024-01-03 19:00:00;54.4044916;21.68111932
268;2024-01-03 19:15:00;76.01477725;26.15344339
269;2024-01-03 19:30:00;67.9477302;26.07675933
270;2024-01-03 19:45:00;51.4132582;20.29447273
271;2024-01-03 20:00:00;64.59596445;25.42607297
272;2024-01-03 20:15:00;54.2315814;21.55285748
273;2024-01-03 20:30:00;49.89183314;20.11240309
274;2024-01-03 20:45:00;50.63875593;22.37878258
275;2024-01-03 21:00:00;49.00454254;21.10871494
276;2024-01-03 21:15:00;71.12327074;28.31162648
277;2024-01-03 21:30:00;70.52406993;28.19965425
278;2024-01-03 21:45:00;66.84368116;28.08768203
279;2024-01-03 22:00:00;75.72355549;31.46389143
280;2024-01-03 22:15:00;63.66946317;33.11058662
281;2024-01-03 22:30:00;61.67744339;28.32934677
282;2024-01-03 22:45:00;57.89725258;27.22271746
283;2024-01-03 23:00:00;43.17709063;21.48407737
284;2024-01-03 23:15:00;63.75531207;28.25834486
285;2024-01-03 23:30:00;58.40858339;28.78700949
286;2024-01-03 23:45:00;49.60482008;22.77420446
287;2024-01-04 00:00:00;46.47199902;20.8542818
288;2024-01-04 00:15:00;40.3166823;17.62877037
289;2024-01-04 00:30:00;43.5620768;17.89004007
290;2024-01-04 00:45:00;48.8581341;23.09491114
291;2024-01-04 01:00:00;44.00467635;20.82857781
292;2024-01-04 01:15:00;47.73125107;19.95307302
293;2024-01-04 01:30:00;33.92557862;15.63900488
294;2024-01-04 01:45:00;58.29299759;22.1188801
295;2024-01-04 02:00:00;26.00971123;5.964617491
296;2024-01-04 02:15:00;30.41343528;11.37977425
297;2024-01-04 02:30:00;39.43802587;16.65598505
298;2024-01-04 02:45:00;38.37925178;18.12478163
299;2024-01-04 03:00:00;48.80850588;21.01843829
300;2024-01-04 03:15:00;54.23897546;26.06462453
301;2024-01-04 03:30:00;59.35960281;27.90128778
302;2024-01-04 03:45:00;54.70482807;24.8169959
303;2024-01-04 04:00:00;61.89153387;28.03851834
304;2024-01-04 04:15:00;72.52305873;27.40917676
305;2024-01-04 04:30:00;54.38227578;24.55343932
306;2024-01-04 04:45:00;59.53394982;25.02621371
307;2024-01-04 05:00:00;51.12685596;22.18628909
308;2024-01-04 05:15:00;56.05174995;24.29345436
309;2024-01-04 05:30:00;53.97264362;21.96478776
310;2024-01-04 05:45:00;62.17533947;25.40608221
311;2024-01-04 06:00:00;54.0068704;17.85750218
312;2024-01-04 06:15:00;73.97081532;22.10071585
313;2024-01-04 06:30:00;98.2606112;32.73169983
314;2024-01-04 06:45:00;103.6006123;35.5002157
315;2024-01-04 07:00:00;112.4905196;35.45125796
316;2024-01-04 07:15:00;119.2622993;40.00826493
317;2024-01-04 07:30:00;124.0063831;41.32025159
318;2024-01-04 07:45:00;119.2249836;38.70161614
319;2024-01-04 08:00:00;111.708533;34.32587559
320;2024-01-04 08:15:00;115.2265872;37.99097453
321;2024-01-04 08:30:00;126.7895225;36.78993449
322;2024-01-04 08:45:00;106.946216;35.29168641
323;2024-01-04 09:00:00;113.9774941;38.31977831
324;2024-01-04 09:15:00;113.9827634;40.75309929
325;2024-01-04 09:30:00;116.2489784;42.07235298
326;2024-01-04 09:45:00;113.16322;40.39241641
327;2024-01-04 10:00:00;104.7325565;37.19965455
328;2024-01-04 10:15:00;114.5587753;34.17327954
329;2024-01-04 10:30:00;100.519959;28.99710878
330;2024-01-04 10:45:00;111.4939043;36.33794613
331;2024-01-04 11:00:00;103.7679274;38.75450777
332;2024-01-04 11:15:00;101.4758742;37.78701735
333;2024-01-04 11:30:00;106.0908398;40.66250143
334;2024-01-04 11:45:00;110.7823568;40.60625949
335;2024-01-04 12:00:00;108.3962584;38.19227005
336;2024-01-04 12:15:00;110.3763349;33.84668492
337;2024-01-04 12:30:00;100.3111803;34.1790052
338;2024-01-04 12:45:00;93.4418953;31.57333766
339;2024-01-04 13:00:00;96.61455019;32.05900947
340;2024-01-04 13:15:00;88.71207021;33.69753137
341;2024-01-04 13:30:00;119.4999797;44.42679112
342;2024-01-04 13:45:00;121.6567532;40.09016142
343;2024-01-04 14:00:00;113.39427;36.69357414
344;2024-01-04 14:15:00;90.67908859;32.62463816
345;2024-01-04 14:30:00;81.01153753;31.00086349
346;2024-01-04 14:45:00;81.40629333;30.78874063
347;2024-01-04 15:00:00;86.81582719;30.13965276
348;2024-01-04 15:15:00;68.40188005;25.77705879
349;2024-01-04 15:30:00;70.87170723;27.83670421
350;2024-01-04 15:45:00;78.42871647;31.94889146
351;2024-01-04 16:00:00;75.55782922;30.94568876
352;2024-01-04 16:15:00;54.29942395;25.28078938
353;2024-01-04 16:30:00;59.63035043;25.12523411
354;2024-01-04 16:45:00;59.85285148;25.15770982
355;2024-01-04 17:00:00;61.6231443;27.67328159
356;2024-01-04 17:15:00;60.81589289;28.04434817
357;2024-01-04 17:30:00;75.49065861;30.72567057
358;2024-01-04 17:45:00;64.3751132;28.85528059
359;2024-01-04 18:00:00;57.80356152;26.53302486
360;2024-01-04 18:15:00;67.15040143;23.92876415
361;2024-01-04 18:30:00;68.60306751;25.62946519
362;2024-01-04 18:45:00;56.55478805;20.8281849
363;2024-01-04 19:00:00;53.51448286;19.24210008
364;2024-01-04 19:15:00;53.22797119;25.13059072
365;2024-01-04 19:30:00;62.60856774;29.13866025
366;2024-01-04 19:45:00;66.61221502;30.83124926
367;2024-01-04 20:00:00;70.92351935;30.15841712
368;2024-01-04 20:15:00;75.66313043;33.48392997
369;2024-01-04 20:30:00;74.35957868;32.95567258
370;2024-01-04 20:45:00;67.97929537;32.63408817
371;2024-01-04 21:00:00;68.2923512;31.71564387
372;2024-01-04 21:15:00;71.30962286;34.23734967
373;2024-01-04 21:30:00;82.8206824;37.60411398
374;2024-01-04 21:45:00;79.90133886;35.34590828
375;2024-01-04 22:00:00;72.33846227;29.44761553
376;2024-01-04 22:15:00;58.48672629;25.06539409
377;2024-01-04 22:30:00;53.43479902;20.00411222
378;2024-01-04 22:45:00;70.60392787;29.26063003
379;2024-01-04 23:00:00;66.9003803;30.10794684
380;2024-01-04 23:15:00;54.08175338;24.75813358
381;2024-01-04 23:30:00;52.84337254;23.34708851
382;2024-01-04 23:45:00;60.92366444;26.99358671
383;2024-01-05 00:00:00;65.47200364;28.61199349
384;2024-01-05 00:15:00;56.89713283;27.09190868
385;2024-01-05 00:30:00;69.75757985;30.38907375
386;2024-01-05 00:45:00;66.02373708;28.96258176
387;2024-01-05 01:00:00;51.78797632;25.0427655
388;2024-01-05 01:15:00;59.89876848;27.73868337
389;2024-01-05 01:30:00;54.24726403;25.27990168
390;2024-01-05 01:45:00;58.64382;27.6083479
391;2024-01-05 02:00:00;54.47582888;21.02125921
392;2024-01-05 02:15:00;29.44525627;8.590108116
393;2024-01-05 02:30:00;27.42054253;6.546816899
394;2024-01-05 02:45:00;59.46450302;25.27805863
395;2024-01-05 03:00:00;39.09159101;14.5744774
396;2024-01-05 03:15:00;49.43070778;21.46174901
397;2024-01-05 03:30:00;47.9796016;23.91606145
398;2024-01-05 03:45:00;52.30414731;24.81372441
399;2024-01-05 04:00:00;62.25389309;25.51182662
400;2024-01-05 04:15:00;46.00660045;23.2338455
401;2024-01-05 04:30:00;57.06992974;26.18149617
402;2024-01-05 04:45:00;56.18737403;24.67318537
403;2024-01-05 05:00:00;54.93240581;25.10306712
404;2024-01-05 05:15:00;56.70623304;23.73723695
405;2024-01-05 05:30:00;41.81912266;12.57833848
406;2024-01-05 05:45:00;63.19051649;21.06009724
407;2024-01-05 06:00:00;73.68528593;26.44304006
408;2024-01-05 06:15:00;80.5783583;25.53657691
409;2024-01-05 06:30:00;119.1992038;37.49572682
410;2024-01-05 06:45:00;115.9524327;37.58861692
411;2024-01-05 07:00:00;123.5806021;40.10985848
412;2024-01-05 07:15:00;119.4765969;38.25567032
413;2024-01-05 07:30:00;107.7219266;31.12749747
414;2024-01-05 07:45:00;109.7907706;29.59784506
415;2024-01-05 08:00:00;102.5748762;31.00590488
416;2024-01-05 08:15:00;110.7842446;33.15793622
417;2024-01-05 08:30:00;106.3737836;31.93843542
418;2024-01-05 08:45:00;109.0925061;36.85189389
419;2024-01-05 09:00:00;124.3568152;38.76687288
420;2024-01-05 09:15:00;107.2063113;35.07030173
421;2024-01-05 09:30:00;110.9994809;37.17922874
422;2024-01-05 09:45:00;100.6703382;31.97705019
423;2024-01-05 10:00:00;97.64131962;32.47763025
424;2024-01-05 10:15:00;115.5982437;37.73018494
425;2024-01-05 10:30:00;107.5459722;38.26660135
426;2024-01-05 10:45:00;114.665419;42.35962505
427;2024-01-05 11:00:00;110.1966392;43.24166431
428;2024-01-05 11:15:00;82.06827057;32.78543024
429;2024-01-05 11:30:00;113.592183;40.16702924
430;2024-01-05 11:45:00;129.0924002;44.014325
431;2024-01-05 12:00:00;141.9895767;49.41665937
432;2024-01-05 12:15:00;116.5473659;40.06328086
433;2024-01-05 12:30:00;118.7534491;40.20750372
434;2024-01-05 12:45:00;122.1844937;45.01355126
435;2024-01-05 13:00:00;114.4715958;41.33399942
436;2024-01-05 13:15:00;116.2742565;41.1511319
437;2024-01-05 13:30:00;108.6980657;39.34459758
438;2024-01-05 13:45:00;102.3942858;38.02340002
439;2024-01-05 14:00:00;80.56806401;28.48366581
440;2024-01-05 14:15:00;70.52814394;26.07182079
441;2024-01-05 14:30:00;70.61045503;24.9515059
442;2024-01-05 14:45:00;65.02441096;21.37030313
443;2024-01-05 15:00:00;56.07354166;19.38385187
444;2024-01-05 15:15:00;56.89886933;23.13343842
445;2024-01-05 15:30:00;48.94265646;21.4272373
446;2024-01-05 15:45:00;50.55240052;19.72862696
447;2024-01-05 16:00:00;60.21546877;21.78916611
448;2024-01-05 16:15:00;34.37463057;12.6977183
449;2024-01-05 16:30:00;59.4817588;25.88185487
450;2024-01-05 16:45:00;53.03008862;26.48564116
451;2024-01-05 17:00:00;54.35476087;27.26378422
452;2024-01-05 17:15:00;62.99255958;29.42959663
453;2024-01-05 17:30:00;61.28940484;28.71303633
454;2024-01-05 17:45:00;51.91960851;24.66604429
455;2024-01-05 18:00:00;55.57313062;26.61515942
456;2024-01-05 18:15:00;79.85653352;27.97877448
457;2024-01-05 18:30:00;74.81028803;24.65851678
458;2024-01-05 18:45:00;63.92668439;21.62314503
459;2024-01-05 19:00:00;72.87771936;30.58612191
460;2024-01-05 19:15:00;61.40215949;26.7043169
461;2024-01-05 19:30:00;72.79104941;30.93041617
462;2024-01-05 19:45:00;69.04626148;30.88844625
463;2024-01-05 20:00:00;55.80349517;22.34927855
464;2024-01-05 20:15:00;64.53810484;24.25655868
465;2024-01-05 20:30:00;59.97542636;21.84211568
466;2024-01-05 20:45:00;57.92139268;23.93067696
467;2024-01-05 21:00:00;51.23441812;25.90391154
468;2024-01-05 21:15:00;62.22054102;30.2496474
469;2024-01-05 21:30:00;66.42196891;32.64267292
470;2024-01-05 21:45:00;67.77718311;33.89483564
471;2024-01-05 22:00:00;77.80884642;31.88521857
472;2024-01-05 22:15:00;68.66472634;31.11269415
473;2024-01-05 22:30:00;70.28803399;34.69246804
474;2024-01-05 22:45:00;84.09932572;37.11190054
475;2024-01-05 23:00:00;77.1035491;36.69465663
476;2024-01-05 23:15:00;69.92442764;30.64099976
477;2024-01-05 23:30:00;63.68181936;26.89334521
478;2024-01-05 23:45:00;65.9054304;27.40088656
479;2024-01-06 00:00:00;67.49236874;28.49852587
480;2024-01-06 00:15:00;59.44285202;27.3910703
481;2024-01-06 00:30:00;50.83399698;25.66334659
482;2024-01-06 00:45:00;52.04340037;24.53550225
483;2024-01-06 01:00:00;60.20042295;26.90062671
484;2024-01-06 01:15:00;54.06709125;27.02580063
485;2024-01-06 01:30:00;53.75840914;23.47793768
486;2024-01-06 01:45:00;50.53923898;24.07672683
487;2024-01-06 02:00:00;49.68523077;21.10651558
488;2024-01-06 02:15:00;53.12285601;22.65130532
489;2024-01-06 02:30:00;56.62832684;28.47816699
490;2024-01-06 02:45:00;55.45549748;27.72395551
491;2024-01-06 03:00:00;54.53760516;27.21902821
492;2024-01-06 03:15:00;59.83945613;28.0116363
493;2024-01-06 03:30:00;42.76319189;22.03322404
494;2024-01-06 03:45:00;41.54846798;18.78355128
495;2024-01-06 04:00:00;50.65625673;25.71782704
496;2024-01-06 04:15:00;50.85849526;26.41979685
497;2024-01-06 04:30:00;37.78369601;16.81053274
498;2024-01-06 04:45:00;31.07330721;13.78061345
499;2024-01-06 05:00:00;30.94618;13.85789394
500;2024-01-06 05:15:00;36.36406456;16.89314682
501;2024-01-06 05:30:00;27.51767254;9.571866971
502;2024-01-06 05:45:00;28.02231684;10.13988261
503;2024-01-06 06:00:00;45.92027336;20.45094147
504;2024-01-06 06:15:00;54.36299742;23.04998594
505;2024-01-06 06:30:00;80.3992223;32.69521533
506;2024-01-06 06:45:00;76.28442704;36.5482039
507;2024-01-06 07:00:00;77.1201898;36.52087336
508;2024-01-06 07:15:00;78.05688699;36.29992524
509;2024-01-06 07:30:00;80.93378594;36.14229642
510;2024-01-06 07:45:00;82.8530045;37.58287777
511;2024-01-06 08:00:00;85.42221657;38.71888236
512;2024-01-06 08:15:00;84.19410813;37.17685284
513;2024-01-06 08:30:00;82.37098308;36.95306705
514;2024-01-06 08:45:00;78.04099852;31.49370446
515;2024-01-06 09:00:00;62.20271824;26.36662701
516;2024-01-06 09:15:00;71.85052555;31.48787421
517;2024-01-06 09:30:00;66.02553353;27.54756345
518;2024-01-06 09:45:00;86.73199806;37.7563821
519;2024-01-06 10:00:00;79.2533546;33.24854228
520;2024-01-06 10:15:00;61.77801325;24.41858362
521;2024-01-06 10:30:00;60.60049593;25.22868769
522;2024-01-06 10:45:00;58.97129475;23.5769518
523;2024-01-06 11:00:00;80.7446851;33.90776396
524;2024-01-06 11:15:00;84.59120058;37.58468585
525;2024-01-06 11:30:00;84.14182852;38.43197994
526;2024-01-06 11:45:00;82.43575591;38.20626151
527;2024-01-06 12:00:00;82.60563488;37.63717328
528;2024-01-06 12:15:00;81.87568359;35.99247072
529;2024-01-06 12:30:00;103.0226447;41.02281865
530;2024-01-06 12:45:00;96.64816901;40.12729653
531;2024-01-06 13:00:00;64.77745811;30.65925757
532;2024-01-06 13:15:00;59.50171267;26.46042609
533;2024-01-06 13:30:00;60.98328194;28.03410901
534;2024-01-06 13:45:00;61.01038716;28.62887845
535;2024-01-06 14:00:00;54.81348629;22.81068085
536;2024-01-06 14:15:00;60.44018649;26.84917502
537;2024-01-06 14:30:00;78.7098999;36.40908101
538;2024-01-06 14:45:00;78.32802277;35.62540934
539;2024-01-06 15:00:00;76.68619559;35.20371068
540;2024-01-06 15:15:00;79.02289388;36.02685446
541;2024-01-06 15:30:00;77.69660272;34.88565972
542;2024-01-06 15:45:00;78.47052439;35.45537443
543;2024-01-06 16:00:00;74.32624118;34.29617395
544;2024-01-06 16:15:00;57.93359888;28.34562637
545;2024-01-06 16:30:00;56.40302628;27.63222724
546;2024-01-06 16:45:00;72.03936441;33.45116255
547;2024-01-06 17:00:00;75.97180467;33.94412094
548;2024-01-06 17:15:00;78.91179258;34.83221305
549;2024-01-06 17:30:00;80.13568578;35.43144067
550;2024-01-06 17:45:00;79.35121;35.22481813
551;2024-01-06 18:00:00;82.09295054;35.8098433
552;2024-01-06 18:15:00;79.40242519;32.70728698
