;Datetime;pv_P;pv_Q
3329;2024-02-04 16:30:00;0.059474594;0
3330;2024-02-04 16:45:00;0.059786061;0
3331;2024-02-04 17:00:00;0.059945272;0
3332;2024-02-04 17:15:00;0.060290242;0
3333;2024-02-04 17:30:00;0.059508837;0
3334;2024-02-04 17:45:00;0.059349381;0
3335;2024-02-04 18:00:00;0.059228197;0
3336;2024-02-04 18:15:00;0.059476104;0
3337;2024-02-04 18:30:00;0.06059477;0
3338;2024-02-04 18:45:00;0.05969958;0
3339;2024-02-04 19:00:00;0.060709268;0
3340;2024-02-04 19:15:00;0.059372935;0
3341;2024-02-04 19:30:00;0.059308844;0
3342;2024-02-04 19:45:00;0.05921504;0
3343;2024-02-04 20:00:00;0.0601941;0
3344;2024-02-04 20:15:00;0.061086404;0
3345;2024-02-04 20:30:00;0.060879256;0
3346;2024-02-04 20:45:00;0.060914949;0
3347;2024-02-04 21:00:00;0.059908821;0
3348;2024-02-04 21:15:00;0.059944968;0
3349;2024-02-04 21:30:00;0.059487531;0
3350;2024-02-04 21:45:00;0.060156874;0
3351;2024-02-04 22:00:00;0.060230545;0
3352;2024-02-04 22:15:00;0.060264147;0
3353;2024-02-04 22:30:00;0.060179864;0
3354;2024-02-04 22:45:00;0.060173212;0
3355;2024-02-04 23:00:00;0.060514053;0
3356;2024-02-04 23:15:00;0.060092941;0
3357;2024-02-04 23:30:00;0.060409796;0
3358;2024-02-04 23:45:00;0.059942647;0
3359;2024-02-05 00:00:00;0.059953379;0
3360;2024-02-05 00:15:00;0.059512043;0
3361;2024-02-05 00:30:00;0.059159244;0
3362;2024-02-05 00:45:00;0.059707589;0
3363;2024-02-05 01:00:00;0.059818751;0
3364;2024-02-05 01:15:00;0.059093952;0
3365;2024-02-05 01:30:00;0.058974088;0
3366;2024-02-05 01:45:00;0.05932635;0
3367;2024-02-05 02:00:00;0.059036962;0
3368;2024-02-05 02:15:00;0.058966454;0
3369;2024-02-05 02:30:00;0.05967899;0
3370;2024-02-05 02:45:00;0.059673077;0
3371;2024-02-05 03:00:00;0.059173349;0
3372;2024-02-05 03:15:00;0.058806399;0
3373;2024-02-05 03:30:00;0.059356797;0
3374;2024-02-05 03:45:00;0.059176603;0
3375;2024-02-05 04:00:00;0.058977448;0
3376;2024-02-05 04:15:00;0.059200101;0
3377;2024-02-05 04:30:00;0.059710959;0
3378;2024-02-05 04:45:00;0.059211023;0
3379;2024-02-05 05:00:00;0.059191635;0
3380;2024-02-05 05:15:00;0.060203766;0
3381;2024-02-05 05:30:00;0.059953892;0
3382;2024-02-05 05:45:00;0.059077274;0
3383;2024-02-05 06:00:00;0.059058017;0
3384;2024-02-05 06:15:00;0.057037971;0
3385;2024-02-05 06:30:00;0.055830863;0
3386;2024-02-05 06:45:00;0.055506841;0
3387;2024-02-05 07:00:00;0.05659968;0
3388;2024-02-05 07:15:00;0.055859665;0
3389;2024-02-05 07:30:00;0.045377166;0
3390;2024-02-05 07:45:00;-0.930609718;0
3391;2024-02-05 08:00:00;-4.78669881;0
3392;2024-02-05 08:15:00;-7.119488609;0
3393;2024-02-05 08:30:00;-11.09174548;0
3394;2024-02-05 08:45:00;-25.57983731;0
3395;2024-02-05 09:00:00;-39.88238969;0
3396;2024-02-05 09:15:00;-53.41516107;0
3397;2024-02-05 09:30:00;-45.94093652;0
3398;2024-02-05 09:45:00;-58.81377218;0
3399;2024-02-05 10:00:00;-39.16672496;0
3400;2024-02-05 10:15:00;-78.35373477;0
3401;2024-02-05 10:30:00;-35.12109159;0
3402;2024-02-05 10:45:00;-11.86241769;0
3403;2024-02-05 11:00:00;-18.83803506;0
3404;2024-02-05 11:15:00;-20.48281474;0
3405;2024-02-05 11:30:00;-36.15682816;0
3406;2024-02-05 11:45:00;-18.38331075;0
3407;2024-02-05 12:00:00;-24.44308285;0
3408;2024-02-05 12:15:00;-16.79294297;0
3409;2024-02-05 12:30:00;-11.68066467;0
3410;2024-02-05 12:45:00;-31.20587713;0
3411;2024-02-05 13:00:00;-33.51634276;0
3412;2024-02-05 13:15:00;-26.00853018;0
3413;2024-02-05 13:30:00;-7.970923434;0
3414;2024-02-05 13:45:00;-11.77278079;0
3415;2024-02-05 14:00:00;-41.66470284;0
3416;2024-02-05 14:15:00;-47.52961037;0
3417;2024-02-05 14:30:00;-36.77419827;0
3418;2024-02-05 14:45:00;-34.46494587;0
3419;2024-02-05 15:00:00;-23.52636573;0
3420;2024-02-05 15:15:00;-10.3808023;0
3421;2024-02-05 15:30:00;-7.420032287;0
3422;2024-02-05 15:45:00;-6.860499441;0
3423;2024-02-05 16:00:00;-4.908087489;0
3424;2024-02-05 16:15:00;-1.710855506;0
3425;2024-02-05 16:30:00;0.031949233;0
3426;2024-02-05 16:45:00;0.058728058;0
3427;2024-02-05 17:00:00;0.059394281;0
3428;2024-02-05 17:15:00;0.05814574;0
3429;2024-02-05 17:30:00;0.059613338;0
3430;2024-02-05 17:45:00;0.058574888;0
3431;2024-02-05 18:00:00;0.05862045;0
3432;2024-02-05 18:15:00;0.058242918;0
3433;2024-02-05 18:30:00;0.05851329;0
3434;2024-02-05 18:45:00;0.058587215;0
3435;2024-02-05 19:00:00;0.058845248;0
3436;2024-02-05 19:15:00;0.059460428;0
3437;2024-02-05 19:30:00;0.060156248;0
3438;2024-02-05 19:45:00;0.059980674;0
3439;2024-02-05 20:00:00;0.060463544;0
3440;2024-02-05 20:15:00;0.059786809;0
3441;2024-02-05 20:30:00;0.058682433;0
3442;2024-02-05 20:45:00;0.058779817;0
3443;2024-02-05 21:00:00;0.059211413;0
3444;2024-02-05 21:15:00;0.058905273;0
3445;2024-02-05 21:30:00;0.059461411;0
3446;2024-02-05 21:45:00;0.060978932;0
3447;2024-02-05 22:00:00;0.061384268;0
3448;2024-02-05 22:15:00;0.060684654;0
3449;2024-02-05 22:30:00;0.059914755;0
3450;2024-02-05 22:45:00;0.059980384;0
3451;2024-02-05 23:00:00;0.059282229;0
3452;2024-02-05 23:15:00;0.059309781;0
3453;2024-02-05 23:30:00;0.060686503;0
3454;2024-02-05 23:45:00;0.060799147;0
3455;2024-02-06 00:00:00;0.060393159;0
3456;2024-02-06 00:15:00;0.0596687;0
3457;2024-02-06 00:30:00;0.060343966;0
3458;2024-02-06 00:45:00;0.060796893;0
3459;2024-02-06 01:00:00;0.059868703;0
3460;2024-02-06 01:15:00;0.060680397;0
3461;2024-02-06 01:30:00;0.061415867;0
3462;2024-02-06 01:45:00;0.060207509;0
3463;2024-02-06 02:00:00;0.059038379;0
3464;2024-02-06 02:15:00;0.058859345;0
3465;2024-02-06 02:30:00;0.058606645;0
3466;2024-02-06 02:45:00;0.058415945;0
3467;2024-02-06 03:00:00;0.057960135;0
3468;2024-02-06 03:15:00;0.058439766;0
3469;2024-02-06 03:30:00;0.059971166;0
3470;2024-02-06 03:45:00;0.05873059;0
3471;2024-02-06 04:00:00;0.058831597;0
3472;2024-02-06 04:15:00;0.058404601;0
3473;2024-02-06 04:30:00;0.058377533;0
3474;2024-02-06 04:45:00;0.058614256;0
3475;2024-02-06 05:00:00;0.059109691;0
3476;2024-02-06 05:15:00;0.05938468;0
3477;2024-02-06 05:30:00;0.059820847;0
3478;2024-02-06 05:45:00;0.059537736;0
3479;2024-02-06 06:00:00;0.057494187;0
3480;2024-02-06 06:15:00;0.056835878;0
3481;2024-02-06 06:30:00;0.057038636;0
3482;2024-02-06 06:45:00;0.058269608;0
3483;2024-02-06 07:00:00;0.058234653;0
3484;2024-02-06 07:15:00;0.056309574;0
3485;2024-02-06 07:30:00;0.058431354;0
3486;2024-02-06 07:45:00;0.049654907;0
3487;2024-02-06 08:00:00;-0.071941082;0
3488;2024-02-06 08:15:00;-0.517705874;0
3489;2024-02-06 08:30:00;-0.607446903;0
3490;2024-02-06 08:45:00;-0.583027085;0
3491;2024-02-06 09:00:00;-0.778037458;0
3492;2024-02-06 09:15:00;-1.108088819;0
3493;2024-02-06 09:30:00;-1.547828013;0
3494;2024-02-06 09:45:00;-1.240349161;0
3495;2024-02-06 10:00:00;-1.851752295;0
3496;2024-02-06 10:15:00;-2.147980066;0
3497;2024-02-06 10:30:00;-2.537856365;0
3498;2024-02-06 10:45:00;-2.379373516;0
3499;2024-02-06 11:00:00;-2.278584421;0
3500;2024-02-06 11:15:00;-1.474717908;0
3501;2024-02-06 11:30:00;-1.685070385;0
3502;2024-02-06 11:45:00;-1.865709583;0
3503;2024-02-06 12:00:00;-1.739893648;0
3504;2024-02-06 12:15:00;-1.356472384;0
3505;2024-02-06 12:30:00;-1.194682743;0
3506;2024-02-06 12:45:00;-1.004117905;0
3507;2024-02-06 13:00:00;-0.806862562;0
3508;2024-02-06 13:15:00;-1.212247458;0
3509;2024-02-06 13:30:00;-0.698145754;0
3510;2024-02-06 13:45:00;-0.407010321;0
3511;2024-02-06 14:00:00;-0.773849201;0
3512;2024-02-06 14:15:00;-0.416446861;0
3513;2024-02-06 14:30:00;-0.198678282;0
3514;2024-02-06 14:45:00;-0.041013933;0
3515;2024-02-06 15:00:00;0.006297197;0
3516;2024-02-06 15:15:00;0.02918939;0
3517;2024-02-06 15:30:00;0.060907371;0
3518;2024-02-06 15:45:00;0.057532024;0
3519;2024-02-06 16:00:00;0.058816763;0
3520;2024-02-06 16:15:00;0.058414767;0
3521;2024-02-06 16:30:00;0.058160625;0
3522;2024-02-06 16:45:00;0.057696592;0
3523;2024-02-06 17:00:00;0.058535762;0
3524;2024-02-06 17:15:00;0.058247649;0
3525;2024-02-06 17:30:00;0.057610488;0
3526;2024-02-06 17:45:00;0.056950146;0
3527;2024-02-06 18:00:00;0.056836127;0
3528;2024-02-06 18:15:00;0.058452408;0
3529;2024-02-06 18:30:00;0.057449087;0
3530;2024-02-06 18:45:00;0.056636105;0
3531;2024-02-06 19:00:00;0.056773581;0
3532;2024-02-06 19:15:00;0.056690654;0
3533;2024-02-06 19:30:00;0.057369853;0
3534;2024-02-06 19:45:00;0.057148151;0
3535;2024-02-06 20:00:00;0.05788158;0
3536;2024-02-06 20:15:00;0.057930797;0
3537;2024-02-06 20:30:00;0.058099506;0
3538;2024-02-06 20:45:00;0.058374719;0
3539;2024-02-06 21:00:00;0.058273851;0
3540;2024-02-06 21:15:00;0.057625985;0
3541;2024-02-06 21:30:00;0.057491212;0
3542;2024-02-06 21:45:00;0.057769356;0
3543;2024-02-06 22:00:00;0.05842564;0
3544;2024-02-06 22:15:00;0.058327174;0
3545;2024-02-06 22:30:00;0.058378707;0
3546;2024-02-06 22:45:00;0.058360982;0
3547;2024-02-06 23:00:00;0.056708717;0
3548;2024-02-06 23:15:00;0.057096148;0
3549;2024-02-06 23:30:00;0.058657878;0
3550;2024-02-06 23:45:00;0.058284839;0
3551;2024-02-07 00:00:00;0.058689027;0
3552;2024-02-07 00:15:00;0.057858748;0
3553;2024-02-07 00:30:00;0.057129269;0
3554;2024-02-07 00:45:00;0.057415854;0
3555;2024-02-07 01:00:00;0.057838004;0
3556;2024-02-07 01:15:00;0.057348476;0
3557;2024-02-07 01:30:00;0.057788314;0
3558;2024-02-07 01:45:00;0.05807097;0
3559;2024-02-07 02:00:00;0.057618999;0
3560;2024-02-07 02:15:00;0.056399346;0
3561;2024-02-07 02:30:00;0.056170201;0
3562;2024-02-07 02:45:00;0.05670719;0
3563;2024-02-07 03:00:00;0.056483208;0
3564;2024-02-07 03:15:00;0.056275476;0
3565;2024-02-07 03:30:00;0.056843733;0
3566;2024-02-07 03:45:00;0.056814481;0
3567;2024-02-07 04:00:00;0.058119736;0
3568;2024-02-07 04:15:00;0.057560689;0
3569;2024-02-07 04:30:00;0.056998591;0
3570;2024-02-07 04:45:00;0.057021857;0
3571;2024-02-07 05:00:00;0.057289679;0
3572;2024-02-07 05:15:00;0.056869257;0
3573;2024-02-07 05:30:00;0.057407136;0
3574;2024-02-07 05:45:00;0.056909674;0
3575;2024-02-07 06:00:00;0.05734614;0
3576;2024-02-07 06:15:00;0.057230574;0
3577;2024-02-07 06:30:00;0.057043148;0
3578;2024-02-07 06:45:00;0.057227972;0
3579;2024-02-07 07:00:00;0.056887197;0
3580;2024-02-07 07:15:00;0.056671607;0
3581;2024-02-07 07:30:00;-0.091402187;0
3582;2024-02-07 07:45:00;-2.186161658;0
3583;2024-02-07 08:00:00;-2.025319389;0
3584;2024-02-07 08:15:00;-3.116019726;0
3585;2024-02-07 08:30:00;-3.472436048;0
3586;2024-02-07 08:45:00;-4.80310173;0
3587;2024-02-07 09:00:00;-5.734275111;0
3588;2024-02-07 09:15:00;-8.525602855;0
3589;2024-02-07 09:30:00;-12.00143847;0
3590;2024-02-07 09:45:00;-14.59633333;0
3591;2024-02-07 10:00:00;-18.51614699;0
3592;2024-02-07 10:15:00;-23.47865795;0
3593;2024-02-07 10:30:00;-18.92597096;0
3594;2024-02-07 10:45:00;-20.74812022;0
3595;2024-02-07 11:00:00;-22.56276903;0
3596;2024-02-07 11:15:00;-13.32777594;0
3597;2024-02-07 11:30:00;-8.577235843;0
3598;2024-02-07 11:45:00;-21.15176468;0
3599;2024-02-07 12:00:00;-19.56528626;0
3600;2024-02-07 12:15:00;-13.29879941;0
3601;2024-02-07 12:30:00;-19.86723628;0
3602;2024-02-07 12:45:00;-21.22878676;0
3603;2024-02-07 13:00:00;-38.84456272;0
3604;2024-02-07 13:15:00;-40.9941566;0
3605;2024-02-07 13:30:00;-27.86882463;0
3606;2024-02-07 13:45:00;-23.20502883;0
3607;2024-02-07 14:00:00;-17.8002521;0
3608;2024-02-07 14:15:00;-22.25008369;0
3609;2024-02-07 14:30:00;-13.62161687;0
3610;2024-02-07 14:45:00;-3.450861572;0
3611;2024-02-07 15:00:00;-1.337767006;0
3612;2024-02-07 15:15:00;-1.826355834;0
3613;2024-02-07 15:30:00;-3.711188934;0
3614;2024-02-07 15:45:00;-4.874760657;0
3615;2024-02-07 16:00:00;-1.814308201;0
3616;2024-02-07 16:15:00;-0.29893501;0
3617;2024-02-07 16:30:00;0.05929692;0
3618;2024-02-07 16:45:00;0.0597424;0
3619;2024-02-07 17:00:00;0.059561159;0
3620;2024-02-07 17:15:00;0.058993515;0
3621;2024-02-07 17:30:00;0.060126452;0
3622;2024-02-07 17:45:00;0.059390025;0
3623;2024-02-07 18:00:00;0.0599211;0
3624;2024-02-07 18:15:00;0.060092889;0
3625;2024-02-07 18:30:00;0.059127391;0
3626;2024-02-07 18:45:00;0.060743685;0
3627;2024-02-07 19:00:00;0.060897289;0
3628;2024-02-07 19:15:00;0.060239453;0
3629;2024-02-07 19:30:00;0.059886533;0
3630;2024-02-07 19:45:00;0.060859087;0
3631;2024-02-07 20:00:00;0.061807175;0
3632;2024-02-07 20:15:00;0.061068018;0
3633;2024-02-07 20:30:00;0.061289544;0
3634;2024-02-07 20:45:00;0.060758602;0
3635;2024-02-07 21:00:00;0.060706638;0
3636;2024-02-07 21:15:00;0.0603537;0
3637;2024-02-07 21:30:00;0.06030442;0
3638;2024-02-07 21:45:00;0.059417931;0
3639;2024-02-07 22:00:00;0.05909783;0
3640;2024-02-07 22:15:00;0.059419055;0
3641;2024-02-07 22:30:00;0.060026366;0
3642;2024-02-07 22:45:00;0.060712509;0
3643;2024-02-07 23:00:00;0.059941049;0
3644;2024-02-07 23:15:00;0.060613111;0
3645;2024-02-07 23:30:00;0.061331885;0
3646;2024-02-07 23:45:00;0.059989551;0
3647;2024-02-08 00:00:00;0.059224822;0
3648;2024-02-08 00:15:00;0.058452316;0
3649;2024-02-08 00:30:00;0.059073859;0
3650;2024-02-08 00:45:00;0.058884532;0
3651;2024-02-08 01:00:00;0.058453427;0
3652;2024-02-08 01:15:00;0.059387665;0
3653;2024-02-08 01:30:00;0.05899355;0
3654;2024-02-08 01:45:00;0.059267101;0
3655;2024-02-08 02:00:00;0.058511563;0
3656;2024-02-08 02:15:00;0.058005983;0
3657;2024-02-08 02:30:00;0.058808532;0
3658;2024-02-08 02:45:00;0.059900299;0
3659;2024-02-08 03:00:00;0.059714341;0
3660;2024-02-08 03:15:00;0.058266195;0
3661;2024-02-08 03:30:00;0.057943879;0
3662;2024-02-08 03:45:00;0.05855269;0
3663;2024-02-08 04:00:00;0.058000898;0
3664;2024-02-08 04:15:00;0.057457453;0
3665;2024-02-08 04:30:00;0.058045696;0
3666;2024-02-08 04:45:00;0.058431197;0
3667;2024-02-08 05:00:00;0.058160846;0
3668;2024-02-08 05:15:00;0.057238478;0
3669;2024-02-08 05:30:00;0.056758421;0
3670;2024-02-08 05:45:00;0.058482668;0
3671;2024-02-08 06:00:00;0.058076715;0
3672;2024-02-08 06:15:00;0.058227639;0
3673;2024-02-08 06:30:00;0.058213523;0
3674;2024-02-08 06:45:00;0.058687228;0
3675;2024-02-08 07:00:00;0.058047843;0
3676;2024-02-08 07:15:00;0.057339262;0
3677;2024-02-08 07:30:00;-0.094621061;0
3678;2024-02-08 07:45:00;-1.249679744;0
3679;2024-02-08 08:00:00;-2.459209805;0
3680;2024-02-08 08:15:00;-7.792305743;0
3681;2024-02-08 08:30:00;-12.79493752;0
3682;2024-02-08 08:45:00;-42.18929334;0
3683;2024-02-08 09:00:00;-55.32461276;0
3684;2024-02-08 09:15:00;-70.44190289;0
3685;2024-02-08 09:30:00;-46.86999042;0
3686;2024-02-08 09:45:00;-28.25225693;0
3687;2024-02-08 10:00:00;-21.24571641;0
3688;2024-02-08 10:15:00;-19.81639888;0
3689;2024-02-08 10:30:00;-19.31273704;0
3690;2024-02-08 10:45:00;-25.42061823;0
3691;2024-02-08 11:00:00;-24.46219076;0
3692;2024-02-08 11:15:00;-21.3910875;0
3693;2024-02-08 11:30:00;-22.97462095;0
3694;2024-02-08 11:45:00;-18.10255201;0
3695;2024-02-08 12:00:00;-25.30160608;0
3696;2024-02-08 12:15:00;-26.81058017;0
3697;2024-02-08 12:30:00;-21.25207665;0
3698;2024-02-08 12:45:00;-16.90769478;0
3699;2024-02-08 13:00:00;-18.08477605;0
3700;2024-02-08 13:15:00;-21.58689996;0
3701;2024-02-08 13:30:00;-18.42387808;0
3702;2024-02-08 13:45:00;-18.8993353;0
3703;2024-02-08 14:00:00;-23.16029712;0
3704;2024-02-08 14:15:00;-26.39355621;0
3705;2024-02-08 14:30:00;-24.47335313;0
3706;2024-02-08 14:45:00;-14.33551106;0
3707;2024-02-08 15:00:00;-13.84706781;0
3708;2024-02-08 15:15:00;-13.28411549;0
3709;2024-02-08 15:30:00;-6.037849142;0
3710;2024-02-08 15:45:00;-5.546744796;0
3711;2024-02-08 16:00:00;-1.427363214;0
3712;2024-02-08 16:15:00;-0.054903325;0
3713;2024-02-08 16:30:00;0.00061013;0
3714;2024-02-08 16:45:00;0.05869358;0
3715;2024-02-08 17:00:00;0.059942252;0
3716;2024-02-08 17:15:00;0.059442094;0
3717;2024-02-08 17:30:00;0.059544629;0
3718;2024-02-08 17:45:00;0.060757497;0
3719;2024-02-08 18:00:00;0.059401933;0
3720;2024-02-08 18:15:00;0.060211847;0
3721;2024-02-08 18:30:00;0.060155783;0
3722;2024-02-08 18:45:00;0.060469574;0
3723;2024-02-08 19:00:00;0.060009716;0
3724;2024-02-08 19:15:00;0.059790134;0
3725;2024-02-08 19:30:00;0.060811589;0
3726;2024-02-08 19:45:00;0.060971549;0
3727;2024-02-08 20:00:00;0.060849182;0
3728;2024-02-08 20:15:00;0.060273776;0
3729;2024-02-08 20:30:00;0.059875011;0
3730;2024-02-08 20:45:00;0.060291681;0
3731;2024-02-08 21:00:00;0.059642272;0
3732;2024-02-08 21:15:00;0.060131017;0
3733;2024-02-08 21:30:00;0.059714971;0
3734;2024-02-08 21:45:00;0.059311119;0
3735;2024-02-08 22:00:00;0.059418309;0
3736;2024-02-08 22:15:00;0.060187792;0
3737;2024-02-08 22:30:00;0.060410235;0
3738;2024-02-08 22:45:00;0.060177904;0
3739;2024-02-08 23:00:00;0.059348208;0
3740;2024-02-08 23:15:00;0.059374114;0
3741;2024-02-08 23:30:00;0.059930438;0
3742;2024-02-08 23:45:00;0.059319481;0
3743;2024-02-09 00:00:00;0.059459064;0
3744;2024-02-09 00:15:00;0.059003203;0
3745;2024-02-09 00:30:00;0.059061568;0
3746;2024-02-09 00:45:00;0.05870429;0
3747;2024-02-09 01:00:00;0.059085478;0
3748;2024-02-09 01:15:00;0.059007651;0
3749;2024-02-09 01:30:00;0.059009685;0
3750;2024-02-09 01:45:00;0.058385345;0
3751;2024-02-09 02:00:00;0.058853307;0
3752;2024-02-09 02:15:00;0.058841557;0
3753;2024-02-09 02:30:00;0.058822069;0
3754;2024-02-09 02:45:00;0.058627923;0
3755;2024-02-09 03:00:00;0.058872996;0
3756;2024-02-09 03:15:00;0.05862725;0
3757;2024-02-09 03:30:00;0.058112751;0
3758;2024-02-09 03:45:00;0.058219727;0
3759;2024-02-09 04:00:00;0.05841171;0
3760;2024-02-09 04:15:00;0.058495699;0
3761;2024-02-09 04:30:00;0.058344779;0
3762;2024-02-09 04:45:00;0.058254031;0
3763;2024-02-09 05:00:00;0.058965255;0
3764;2024-02-09 05:15:00;0.075261211;0
3765;2024-02-09 05:30:00;0.139302103;0
3766;2024-02-09 05:45:00;0.125360576;0
3767;2024-02-09 06:00:00;0.124880212;0
3768;2024-02-09 06:15:00;0.124682692;0
3769;2024-02-09 06:30:00;0.080147036;0
3770;2024-02-09 06:45:00;0.060161297;0
3771;2024-02-09 07:00:00;0.008863974;0
3772;2024-02-09 07:15:00;-0.603180157;0
3773;2024-02-09 07:30:00;-2.329271828;0
3774;2024-02-09 07:45:00;-5.770677497;0
3775;2024-02-09 08:00:00;-9.549335721;0
3776;2024-02-09 08:15:00;-14.96249804;0
3777;2024-02-09 08:30:00;-18.9074201;0
3778;2024-02-09 08:45:00;-29.82913032;0
3779;2024-02-09 09:00:00;-41.83796135;0
3780;2024-02-09 09:15:00;-50.13182642;0
3781;2024-02-09 09:30:00;-40.66113063;0
3782;2024-02-09 09:45:00;-56.21798189;0
3783;2024-02-09 10:00:00;-71.14837304;0
3784;2024-02-09 10:15:00;-64.89629381;0
3785;2024-02-09 10:30:00;-49.93626802;0
3786;2024-02-09 10:45:00;-53.74924413;0
3787;2024-02-09 11:00:00;-53.9829408;0
3788;2024-02-09 11:15:00;-52.52151464;0
3789;2024-02-09 11:30:00;-50.10117897;0
3790;2024-02-09 11:45:00;-63.42700337;0
3791;2024-02-09 12:00:00;-54.43361558;0
3792;2024-02-09 12:15:00;-49.26201604;0
3793;2024-02-09 12:30:00;-43.23293309;0
3794;2024-02-09 12:45:00;-38.64663251;0
3795;2024-02-09 13:00:00;-33.4722991;0
3796;2024-02-09 13:15:00;-28.34978747;0
3797;2024-02-09 13:30:00;-24.45398485;0
3798;2024-02-09 13:45:00;-20.95793503;0
3799;2024-02-09 14:00:00;-19.16564208;0
3800;2024-02-09 14:15:00;-15.48579275;0
3801;2024-02-09 14:30:00;-12.03562898;0
3802;2024-02-09 14:45:00;-7.905045349;0
3803;2024-02-09 15:00:00;-6.311534614;0
3804;2024-02-09 15:15:00;-4.469034565;0
3805;2024-02-09 15:30:00;-2.711161488;0
3806;2024-02-09 15:45:00;-1.961996018;0
3807;2024-02-09 16:00:00;-0.744324896;0
3808;2024-02-09 16:15:00;-0.049339723;0
3809;2024-02-09 16:30:00;0.059987028;0
3810;2024-02-09 16:45:00;0.058581572;0
3811;2024-02-09 17:00:00;0.058688292;0
3812;2024-02-09 17:15:00;0.058680467;0
3813;2024-02-09 17:30:00;0.057444526;0
3814;2024-02-09 17:45:00;0.057700391;0
3815;2024-02-09 18:00:00;0.058380657;0
3816;2024-02-09 18:15:00;0.058021991;0
3817;2024-02-09 18:30:00;0.058036437;0
3818;2024-02-09 18:45:00;0.058368661;0
3819;2024-02-09 19:00:00;0.05861498;0
3820;2024-02-09 19:15:00;0.058093909;0
3821;2024-02-09 19:30:00;0.058009292;0
3822;2024-02-09 19:45:00;0.058362947;0
3823;2024-02-09 20:00:00;0.058678259;0
3824;2024-02-09 20:15:00;0.05854419;0
3825;2024-02-09 20:30:00;0.058929821;0
3826;2024-02-09 20:45:00;0.058936051;0
3827;2024-02-09 21:00:00;0.058847059;0
3828;2024-02-09 21:15:00;0.058825813;0
3829;2024-02-09 21:30:00;0.05910173;0
3830;2024-02-09 21:45:00;0.058748223;0
3831;2024-02-09 22:00:00;0.058640645;0
3832;2024-02-09 22:15:00;0.059330838;0
3833;2024-02-09 22:30:00;0.059469985;0
3834;2024-02-09 22:45:00;0.059222507;0
3835;2024-02-09 23:00:00;0.059222395;0
3836;2024-02-09 23:15:00;0.059590672;0
3837;2024-02-09 23:30:00;0.059677707;0
3838;2024-02-09 23:45:00;0.05929149;0
3839;2024-02-10 00:00:00;0.059196409;0
3840;2024-02-10 00:15:00;0.059310625;0
3841;2024-02-10 00:30:00;0.059397498;0
3842;2024-02-10 00:45:00;0.059129178;0
3843;2024-02-10 01:00:00;0.059381346;0
3844;2024-02-10 01:15:00;0.059733368;0
3845;2024-02-10 01:30:00;0.059431646;0
3846;2024-02-10 01:45:00;0.059160347;0
3847;2024-02-10 02:00:00;0.059414718;0
3848;2024-02-10 02:15:00;0.059775797;0
3849;2024-02-10 02:30:00;0.059591436;0
3850;2024-02-10 02:45:00;0.059234159;0
3851;2024-02-10 03:00:00;0.059612983;0
3852;2024-02-10 03:15:00;0.059626393;0
3853;2024-02-10 03:30:00;0.059580568;0
3854;2024-02-10 03:45:00;0.059431668;0
3855;2024-02-10 04:00:00;0.059377507;0
3856;2024-02-10 04:15:00;0.059408209;0
3857;2024-02-10 04:30:00;0.059523624;0
3858;2024-02-10 04:45:00;0.059198589;0
3859;2024-02-10 05:00:00;0.059504648;0
3860;2024-02-10 05:15:00;0.059311735;0
3861;2024-02-10 05:30:00;0.059135967;0
3862;2024-02-10 05:45:00;0.05915949;0
3863;2024-02-10 06:00:00;0.05909006;0
3864;2024-02-10 06:15:00;0.059645328;0
3865;2024-02-10 06:30:00;0.059550294;0
3866;2024-02-10 06:45:00;0.059487105;0
3867;2024-02-10 07:00:00;0.059739086;0
3868;2024-02-10 07:15:00;0.059536644;0
3869;2024-02-10 07:30:00;0.059263339;0
3870;2024-02-10 07:45:00;0.059639212;0
3871;2024-02-10 08:00:00;0.025576144;0
3872;2024-02-10 08:15:00;0.002637738;0
3873;2024-02-10 08:30:00;-0.087341738;0
3874;2024-02-10 08:45:00;-0.401586939;0
3875;2024-02-10 09:00:00;-0.372931374;0
3876;2024-02-10 09:15:00;-0.666018176;0
3877;2024-02-10 09:30:00;-0.890607762;0
3878;2024-02-10 09:45:00;-1.009723539;0
3879;2024-02-10 10:00:00;-1.214602082;0
3880;2024-02-10 10:15:00;-1.31554524;0
3881;2024-02-10 10:30:00;-1.055702321;0
3882;2024-02-10 10:45:00;-0.886555279;0
3883;2024-02-10 11:00:00;-1.051118024;0
3884;2024-02-10 11:15:00;-1.646017125;0
3885;2024-02-10 11:30:00;-2.458014035;0
3886;2024-02-10 11:45:00;-4.060856594;0
3887;2024-02-10 12:00:00;-3.807510996;0
3888;2024-02-10 12:15:00;-3.655382743;0
3889;2024-02-10 12:30:00;-4.422328285;0
3890;2024-02-10 12:45:00;-5.269338994;0
3891;2024-02-10 13:00:00;-5.816843488;0
3892;2024-02-10 13:15:00;-5.818321748;0
3893;2024-02-10 13:30:00;-5.694671834;0
3894;2024-02-10 13:45:00;-7.047126282;0
3895;2024-02-10 14:00:00;-9.905677206;0
3896;2024-02-10 14:15:00;-8.532092624;0
3897;2024-02-10 14:30:00;-9.480449526;0
3898;2024-02-10 14:45:00;-7.367226317;0
3899;2024-02-10 15:00:00;-4.897994331;0
3900;2024-02-10 15:15:00;-3.496972132;0
3901;2024-02-10 15:30:00;-2.115473597;0
3902;2024-02-10 15:45:00;-1.035486425;0
