;Datetime;inv1_P;inv1_Q
2117;2024-01-23 01:30:00;6.992212553;0.001556293
2118;2024-01-23 01:45:00;7.003645265;0.012571525
2119;2024-01-23 02:00:00;6.981962054;-0.011931949
2120;2024-01-23 02:15:00;6.99745212;0.007623346
2121;2024-01-23 02:30:00;6.990292887;-0.005748016
2122;2024-01-23 02:45:00;6.986730806;-0.015127132
2123;2024-01-23 03:00:00;6.998605331;-0.007690906
2124;2024-01-23 03:15:00;7.002466652;0.002030681
2125;2024-01-23 03:30:00;6.991687282;0.00496139
2126;2024-01-23 03:45:00;6.995013194;-0.029018241
2127;2024-01-23 04:00:00;6.997857539;0.002363781
2128;2024-01-23 04:15:00;7.010470192;-0.025205671
2129;2024-01-23 04:30:00;7.007791326;-0.015855417
2130;2024-01-23 04:45:00;6.981392469;-0.007735923
2131;2024-01-23 05:00:00;6.992646421;-0.014436878
2132;2024-01-23 05:15:00;7.007860915;-0.015768571
2133;2024-01-23 05:30:00;7.001059564;0.025720499
2134;2024-01-23 05:45:00;6.998583644;0.042518378
2135;2024-01-23 06:00:00;6.999131755;-0.023453335
2136;2024-01-23 06:15:00;6.993742386;0.007659842
2137;2024-01-23 06:30:00;6.9771735;0.031455595
2138;2024-01-23 06:45:00;6.993129468;-0.009329924
2139;2024-01-23 07:00:00;6.984320721;0.008209835
2140;2024-01-23 07:15:00;6.993783812;0.006958469
2141;2024-01-23 07:30:00;6.993488905;0.001219534
2142;2024-01-23 07:45:00;7.000934783;-0.022129227
2143;2024-01-23 08:00:00;6.997203709;-0.045266651
2144;2024-01-23 08:15:00;6.992945189;-0.022956826
2145;2024-01-23 08:30:00;0.416068527;-0.008535763
2146;2024-01-23 08:45:00;0;0
2147;2024-01-23 09:00:00;0;0
2148;2024-01-23 09:15:00;0;0
2149;2024-01-23 09:30:00;0;0
2150;2024-01-23 09:45:00;0;0
2151;2024-01-23 10:00:00;0;0
2152;2024-01-23 10:15:00;0;0
2153;2024-01-23 10:30:00;0;0
2154;2024-01-23 10:45:00;0;0
2155;2024-01-23 11:00:00;0;0
2156;2024-01-23 11:15:00;0;0
2157;2024-01-23 11:30:00;0;0
2158;2024-01-23 11:45:00;0;0
2159;2024-01-23 12:00:00;0;0
2160;2024-01-23 12:15:00;0;0
2161;2024-01-23 12:30:00;0;0
2162;2024-01-23 12:45:00;0;0
2163;2024-01-23 13:00:00;0;0
2164;2024-01-23 13:15:00;0;0
2165;2024-01-23 13:30:00;0;0
2166;2024-01-23 13:45:00;0;0
2167;2024-01-23 14:00:00;0;0
2168;2024-01-23 14:15:00;0;0
2169;2024-01-23 14:30:00;0;0
2170;2024-01-23 14:45:00;0;0
2171;2024-01-23 15:00:00;0;0
2172;2024-01-23 15:15:00;-38.2454791;0.073007688
2173;2024-01-23 15:30:00;-31.21083549;-0.022981983
2174;2024-01-23 15:45:00;-12.69927325;0.006009433
2175;2024-01-23 16:00:00;1.02659E-25;1.3549E-24
2176;2024-01-23 16:15:00;15.10421336;0.111632333
2177;2024-01-23 16:30:00;18.39241634;-0.004195088
2178;2024-01-23 16:45:00;18.39869508;0.004903474
2179;2024-01-23 17:00:00;18.39167987;-0.02547459
2180;2024-01-23 17:15:00;5.374839365;-0.026488398
2181;2024-01-23 17:30:00;5.786446432;0.026288765
2182;2024-01-23 17:45:00;5.801181231;-0.02296217
2183;2024-01-23 18:00:00;5.795310454;0.022915186
2184;2024-01-23 18:15:00;3.197601235;-0.001315956
2185;2024-01-23 18:30:00;3.706442474;-0.017103941
2186;2024-01-23 18:45:00;3.709226515;-0.006214965
2187;2024-01-23 19:00:00;3.699251959;0.029831845
2188;2024-01-23 19:15:00;3.189991918;-0.044935135
2189;2024-01-23 19:30:00;3.697893775;-0.025132488
2190;2024-01-23 19:45:00;3.707042099;-0.024721078
2191;2024-01-23 20:00:00;3.695191587;0.007246888
2192;2024-01-23 20:15:00;3.178138226;0.028589039
2193;2024-01-23 20:30:00;3.698064472;-0.022593458
2194;2024-01-23 20:45:00;3.700754916;0.013058826
2195;2024-01-23 21:00:00;3.709655154;-0.007167473
2196;2024-01-23 21:15:00;3.160144749;0.032202707
2197;2024-01-23 21:30:00;3.689966848;-0.01131434
2198;2024-01-23 21:45:00;3.69247384;-0.007229851
2199;2024-01-23 22:00:00;3.686797584;0.008595411
2200;2024-01-23 22:15:00;3.14202468;-0.001569416
2201;2024-01-23 22:30:00;3.686548204;-0.009981268
2202;2024-01-23 22:45:00;3.69410866;-0.006567922
2203;2024-01-23 23:00:00;3.69185669;-0.037220082
2204;2024-01-23 23:15:00;3.413882677;-0.040519824
2205;2024-01-23 23:30:00;3.699223039;-0.011830553
2206;2024-01-23 23:45:00;3.693809467;-0.000329587
2207;2024-01-24 00:00:00;3.710278066;-0.002757673
2208;2024-01-24 00:15:00;0.031296677;0.015324662
2209;2024-01-24 00:30:00;0;0
2210;2024-01-24 00:45:00;0;0
2211;2024-01-24 01:00:00;0;0
2212;2024-01-24 01:15:00;0;0
2213;2024-01-24 01:30:00;0;0
2214;2024-01-24 01:45:00;0;0
2215;2024-01-24 02:00:00;0;0
2216;2024-01-24 02:15:00;0;0
2217;2024-01-24 02:30:00;0;0
2218;2024-01-24 02:45:00;0;0
2219;2024-01-24 03:00:00;0;0
2220;2024-01-24 03:15:00;0;0
2221;2024-01-24 03:30:00;0;0
2222;2024-01-24 03:45:00;0;0
2223;2024-01-24 04:00:00;0;0
2224;2024-01-24 04:15:00;0;0
2225;2024-01-24 04:30:00;0;0
2226;2024-01-24 04:45:00;0;0
2227;2024-01-24 05:00:00;0;0
2228;2024-01-24 05:15:00;0;0
2229;2024-01-24 05:30:00;0;0
2230;2024-01-24 05:45:00;0;0
2231;2024-01-24 06:00:00;0;0
2232;2024-01-24 06:15:00;0;0
2233;2024-01-24 06:30:00;0;0
2234;2024-01-24 06:45:00;0;0
2235;2024-01-24 07:00:00;0;0
2236;2024-01-24 07:15:00;0;0
2237;2024-01-24 07:30:00;0;0
2238;2024-01-24 07:45:00;0;0
2239;2024-01-24 08:00:00;0;0
2240;2024-01-24 08:15:00;0;0
2241;2024-01-24 08:30:00;0;0
2242;2024-01-24 08:45:00;0;0
2243;2024-01-24 09:00:00;0;0
2244;2024-01-24 09:15:00;24.31332799;0.065900229
2245;2024-01-24 09:30:00;25.59651855;-0.033380848
2246;2024-01-24 09:45:00;25.5856371;-0.008711224
2247;2024-01-24 10:00:00;25.60115876;0.031856064
2248;2024-01-24 10:15:00;5.368539306;-0.044423149
2249;2024-01-24 10:30:00;4.895745143;-0.002180864
2250;2024-01-24 10:45:00;4.902298611;0.043401701
2251;2024-01-24 11:00:00;4.662603812;-0.009457795
2252;2024-01-24 11:15:00;0.087156579;0.001785502
2253;2024-01-24 11:30:00;0;0
2254;2024-01-24 11:45:00;0;0
2255;2024-01-24 12:00:00;0;0
2256;2024-01-24 12:15:00;3.795395875;0.126198976
2257;2024-01-24 12:30:00;5.589932018;-0.004832685
2258;2024-01-24 12:45:00;5.604739264;0.001997887
2259;2024-01-24 13:00:00;5.593815648;-0.000835174
2260;2024-01-24 13:15:00;4.678103743;-0.037300511
2261;2024-01-24 13:30:00;5.085736864;-0.015811948
2262;2024-01-24 13:45:00;5.088592363;-0.047804378
2263;2024-01-24 14:00:00;5.11097796;-0.044596798
2264;2024-01-24 14:15:00;3.398607459;0.044084876
2265;2024-01-24 14:30:00;3.689848881;-0.013532374
2266;2024-01-24 14:45:00;3.699866306;0.000593032
2267;2024-01-24 15:00:00;3.688782085;0.058069334
2268;2024-01-24 15:15:00;3.380272818;0.069955313
2269;2024-01-24 15:30:00;3.692698024;0.039739318
2270;2024-01-24 15:45:00;3.699667036;-0.04304421
2271;2024-01-24 16:00:00;3.702936797;0.014744679
2272;2024-01-24 16:15:00;3.393434138;-0.013179533
2273;2024-01-24 16:30:00;3.682607913;0.039514086
2274;2024-01-24 16:45:00;3.685119147;-0.019808017
2275;2024-01-24 17:00:00;3.689316999;-0.026476691
2276;2024-01-24 17:15:00;3.347262741;0.051869607
2277;2024-01-24 17:30:00;3.706835259;0.012883573
2278;2024-01-24 17:45:00;3.706603243;-0.025548372
2279;2024-01-24 18:00:00;3.689701372;-0.024982539
2280;2024-01-24 18:15:00;0.037079369;-0.002558978
2281;2024-01-24 18:30:00;0;0
2282;2024-01-24 18:45:00;0;0
2283;2024-01-24 19:00:00;0;0
2284;2024-01-24 19:15:00;5.080909863;0.095471973
2285;2024-01-24 19:30:00;5.80556308;0.028445946
2286;2024-01-24 19:45:00;5.791284747;-0.010589777
2287;2024-01-24 20:00:00;5.801821971;-0.020578446
2288;2024-01-24 20:15:00;0.067285288;0.02305798
2289;2024-01-24 20:30:00;0;0
2290;2024-01-24 20:45:00;0;0
2291;2024-01-24 21:00:00;0.923800677;0.073659851
2292;2024-01-24 21:15:00;0.104364988;0.002873654
2293;2024-01-24 21:30:00;0;0
2294;2024-01-24 21:45:00;0;0
2295;2024-01-24 22:00:00;0;0
2296;2024-01-24 22:15:00;8.189331357;0.082050988
2297;2024-01-24 22:30:00;9.400664908;0.01540719
2298;2024-01-24 22:45:00;9.400663901;-0.018751807
2299;2024-01-24 23:00:00;9.391373238;0.016065582
2300;2024-01-24 23:15:00;0.183793227;-0.000432348
2301;2024-01-24 23:30:00;0;0
2302;2024-01-24 23:45:00;0;0
2303;2024-01-25 00:00:00;0;0
2304;2024-01-25 00:15:00;0;0
2305;2024-01-25 00:30:00;0;0
2306;2024-01-25 00:45:00;0;0
2307;2024-01-25 01:00:00;0;0
2308;2024-01-25 01:15:00;0;0
2309;2024-01-25 01:30:00;0;0
2310;2024-01-25 01:45:00;0;0
2311;2024-01-25 02:00:00;0;0
2312;2024-01-25 02:15:00;0;0
2313;2024-01-25 02:30:00;0;0
2314;2024-01-25 02:45:00;0;0
2315;2024-01-25 03:00:00;0;0
2316;2024-01-25 03:15:00;0;0
2317;2024-01-25 03:30:00;0;0
2318;2024-01-25 03:45:00;0;0
2319;2024-01-25 04:00:00;0;0
2320;2024-01-25 04:15:00;0;0
2321;2024-01-25 04:30:00;0;0
2322;2024-01-25 04:45:00;0;0
2323;2024-01-25 05:00:00;0;0
2324;2024-01-25 05:15:00;0;0
2325;2024-01-25 05:30:00;0;0
2326;2024-01-25 05:45:00;0;0
2327;2024-01-25 06:00:00;0;0
2328;2024-01-25 06:15:00;0;0
2329;2024-01-25 06:30:00;0;0
2330;2024-01-25 06:45:00;0;0
2331;2024-01-25 07:00:00;0;0
2332;2024-01-25 07:15:00;0;0
2333;2024-01-25 07:30:00;0;0
2334;2024-01-25 07:45:00;0;0
2335;2024-01-25 08:00:00;0;0
2336;2024-01-25 08:15:00;0;0
2337;2024-01-25 08:30:00;0;0
2338;2024-01-25 08:45:00;0;0
2339;2024-01-25 09:00:00;0;0
2340;2024-01-25 09:15:00;0;0
2341;2024-01-25 09:30:00;0;0
2342;2024-01-25 09:45:00;0;0
2343;2024-01-25 10:00:00;0;0
2344;2024-01-25 10:15:00;0;0
2345;2024-01-25 10:30:00;0;0
2346;2024-01-25 10:45:00;0;0
2347;2024-01-25 11:00:00;0;0
2348;2024-01-25 11:15:00;0;0
2349;2024-01-25 11:30:00;0;0
2350;2024-01-25 11:45:00;4.568827303;0.08373474
2351;2024-01-25 12:00:00;33.13749429;0.001844893
2352;2024-01-25 12:15:00;1.104711228;-0.025128326
2353;2024-01-25 12:30:00;0;0
2354;2024-01-25 12:45:00;0;0
2355;2024-01-25 13:00:00;0;0
2356;2024-01-25 13:15:00;19.29227892;0.035116885
2357;2024-01-25 13:30:00;28.39746381;0.000505006
2358;2024-01-25 13:45:00;28.38863617;0.012299594
2359;2024-01-25 14:00:00;28.37712652;0.00746918
2360;2024-01-25 14:15:00;7.667877309;0.011730627
2361;2024-01-25 14:30:00;7.403865927;0.007521757
2362;2024-01-25 14:45:00;7.403496442;-0.025661972
2363;2024-01-25 15:00:00;7.412590161;0.00363672
2364;2024-01-25 15:15:00;2.809716969;0.009789826
2365;2024-01-25 15:30:00;2.989283045;-0.035036408
2366;2024-01-25 15:45:00;3.000422416;0.035812598
2367;2024-01-25 16:00:00;3.001272917;0.000262092
2368;2024-01-25 16:15:00;2.691545769;-0.007165034
2369;2024-01-25 16:30:00;3.003141253;0.05350877
2370;2024-01-25 16:45:00;2.998655568;0.002874669
2371;2024-01-25 17:00:00;2.98097117;-0.010668832
2372;2024-01-25 17:15:00;2.696835855;-0.013956972
2373;2024-01-25 17:30:00;3.008609253;2.68667E-05
2374;2024-01-25 17:45:00;2.989980309;0.0023765
2375;2024-01-25 18:00:00;2.991062885;-0.012071947
2376;2024-01-25 18:15:00;0.027167522;0.005743598
2377;2024-01-25 18:30:00;0;0
2378;2024-01-25 18:45:00;0;0
2379;2024-01-25 19:00:00;0;0
2380;2024-01-25 19:15:00;4.454734814;0.121498296
2381;2024-01-25 19:30:00;5.395133463;0.018547274
2382;2024-01-25 19:45:00;5.392984417;0.012330025
2383;2024-01-25 20:00:00;5.39252098;-0.005849118
2384;2024-01-25 20:15:00;4.544740827;0.003013872
2385;2024-01-25 20:30:00;5.101346134;-0.000281687
2386;2024-01-25 20:45:00;5.098400748;0.020502857
2387;2024-01-25 21:00:00;4.823960286;0.04190121
2388;2024-01-25 21:15:00;0.042614454;-0.007406098
2389;2024-01-25 21:30:00;0;0
2390;2024-01-25 21:45:00;0;0
2391;2024-01-25 22:00:00;0;0
2392;2024-01-25 22:15:00;4.712463183;0.961033076
2393;2024-01-25 22:30:00;5.401501313;1.001320183
2394;2024-01-25 22:45:00;5.389376592;1.0217234
2395;2024-01-25 23:00:00;5.396762001;1.002542433
2396;2024-01-25 23:15:00;0.062005149;0.686076146
2397;2024-01-25 23:30:00;0;0
2398;2024-01-25 23:45:00;0;0
2399;2024-01-26 00:00:00;0;0
2400;2024-01-26 00:15:00;5.828108007;0.084433849
2401;2024-01-26 00:30:00;6.311711009;0.010412562
2402;2024-01-26 00:45:00;6.099259135;0.001703098
2403;2024-01-26 01:00:00;6.099189442;0.012805715
2404;2024-01-26 01:15:00;0.091331444;0.018420774
2405;2024-01-26 01:30:00;0;0
2406;2024-01-26 01:45:00;0;0
2407;2024-01-26 02:00:00;0;0
2408;2024-01-26 02:15:00;5.822171599;0.130048185
2409;2024-01-26 02:30:00;6.78561289;-0.005481721
2410;2024-01-26 02:45:00;6.784361041;-0.016305515
2411;2024-01-26 03:00:00;5.376520141;0.021189876
2412;2024-01-26 03:15:00;0.051281695;-0.011866911
2413;2024-01-26 03:30:00;0;0
2414;2024-01-26 03:45:00;0;0
2415;2024-01-26 04:00:00;0;0
2416;2024-01-26 04:15:00;5.772620429;0.156986716
2417;2024-01-26 04:30:00;6.804905661;-0.017099449
2418;2024-01-26 04:45:00;6.796815856;-0.000789239
2419;2024-01-26 05:00:00;5.336797859;0.00505511
2420;2024-01-26 05:15:00;0.037364533;0.002628127
2421;2024-01-26 05:30:00;0;0
2422;2024-01-26 05:45:00;0;0
2423;2024-01-26 06:00:00;0;0
2424;2024-01-26 06:15:00;5.838986391;0.084603041
2425;2024-01-26 06:30:00;6.792668889;-0.004937412
2426;2024-01-26 06:45:00;6.79946586;0.009034099
2427;2024-01-26 07:00:00;6.795372115;0.021011358
2428;2024-01-26 07:15:00;0.258258115;-0.014401896
2429;2024-01-26 07:30:00;0;0
2430;2024-01-26 07:45:00;0;0
2431;2024-01-26 08:00:00;0;0
2432;2024-01-26 08:15:00;5.253897482;0.035647529
2433;2024-01-26 08:30:00;6.097061404;-0.037296494
2434;2024-01-26 08:45:00;6.107346685;-0.016943161
2435;2024-01-26 09:00:00;5.897164731;0.029721842
2436;2024-01-26 09:15:00;0.072975058;-0.017592068
2437;2024-01-26 09:30:00;0;0
2438;2024-01-26 09:45:00;0;0
2439;2024-01-26 10:00:00;0;0
2440;2024-01-26 10:15:00;5.78292589;0.081602075
2441;2024-01-26 10:30:00;6.600804425;0.015247567
2442;2024-01-26 10:45:00;6.513718123;-0.051712149
2443;2024-01-26 11:00:00;6.496797101;0.063290812
2444;2024-01-26 11:15:00;0.436557536;0.013698272
2445;2024-01-26 11:30:00;0;0
2446;2024-01-26 11:45:00;0;0
2447;2024-01-26 12:00:00;0;0
2448;2024-01-26 12:15:00;3.398517787;0.062821447
2449;2024-01-26 12:30:00;6.299368355;-0.006770576
2450;2024-01-26 12:45:00;6.282006992;0.003976293
2451;2024-01-26 13:00:00;6.294029321;0.02452133
2452;2024-01-26 13:15:00;4.229130189;-0.048230809
2453;2024-01-26 13:30:00;4.713019162;-0.008580071
2454;2024-01-26 13:45:00;4.703167487;-0.028040876
2455;2024-01-26 14:00:00;4.692327167;0.018648875
2456;2024-01-26 14:15:00;3.570651267;0.017194
2457;2024-01-26 14:30:00;4.001572017;0.023968651
2458;2024-01-26 14:45:00;3.997545668;-0.026661332
2459;2024-01-26 15:00:00;3.991689736;0.008269272
2460;2024-01-26 15:15:00;3.571322259;-0.057382116
2461;2024-01-26 15:30:00;3.992406623;0.004275118
2462;2024-01-26 15:45:00;3.99796607;0.017054075
2463;2024-01-26 16:00:00;3.998860721;0.015372311
2464;2024-01-26 16:15:00;3.268429855;0.006625033
2465;2024-01-26 16:30:00;3.997139411;0.001187659
2466;2024-01-26 16:45:00;3.992035118;0.0002767
2467;2024-01-26 17:00:00;4.003592464;-0.003558237
2468;2024-01-26 17:15:00;3.583434847;0.004971866
2469;2024-01-26 17:30:00;3.996996435;0.008150714
2470;2024-01-26 17:45:00;4.000613767;0.008058743
2471;2024-01-26 18:00:00;3.989048727;-0.014942667
2472;2024-01-26 18:15:00;0.031218328;-0.007562209
2473;2024-01-26 18:30:00;0;0
2474;2024-01-26 18:45:00;0;0
2475;2024-01-26 19:00:00;0;0
2476;2024-01-26 19:15:00;5.395272684;0.092590801
2477;2024-01-26 19:30:00;6.295453109;-0.000637117
2478;2024-01-26 19:45:00;6.300077973;-0.018117761
2479;2024-01-26 20:00:00;5.344312614;-0.004504364
2480;2024-01-26 20:15:00;0.034644982;-0.010235838
2481;2024-01-26 20:30:00;0;0
2482;2024-01-26 20:45:00;0;0
2483;2024-01-26 21:00:00;0.817291021;0.065779882
2484;2024-01-26 21:15:00;5.908126226;0.01275324
2485;2024-01-26 21:30:00;6.597091905;-0.004377283
2486;2024-01-26 21:45:00;6.599018531;-7.44484E-05
2487;2024-01-26 22:00:00;6.604348059;0.016683014
2488;2024-01-26 22:15:00;3.760684487;-0.003633119
2489;2024-01-26 22:30:00;4.192000057;-0.017244504
2490;2024-01-26 22:45:00;4.193888873;0.00084652
2491;2024-01-26 23:00:00;4.206404614;0.001188873
2492;2024-01-26 23:15:00;0.051993683;0.001008565
2493;2024-01-26 23:30:00;0;0
2494;2024-01-26 23:45:00;0;0
2495;2024-01-27 00:00:00;0;0
2496;2024-01-27 00:15:00;5.041389897;0.073867908
2497;2024-01-27 00:30:00;6.300975513;-0.004680828
2498;2024-01-27 00:45:00;6.288428591;-0.010819654
2499;2024-01-27 01:00:00;5.569594726;-0.009446353
2500;2024-01-27 01:15:00;0.050825132;-0.015163801
2501;2024-01-27 01:30:00;0;0
2502;2024-01-27 01:45:00;0;0
2503;2024-01-27 02:00:00;0;0
2504;2024-01-27 02:15:00;5.899901576;0.074454046
2505;2024-01-27 02:30:00;6.980373197;-0.00017669
2506;2024-01-27 02:45:00;6.990647482;0.004948501
2507;2024-01-27 03:00:00;7.002247644;0.002353509
2508;2024-01-27 03:15:00;0.082504199;0.007663534
2509;2024-01-27 03:30:00;0;0
2510;2024-01-27 03:45:00;0;0
2511;2024-01-27 04:00:00;0;0
2512;2024-01-27 04:15:00;5.562327594;0.064657552
2513;2024-01-27 04:30:00;6.499803163;-0.0169012
2514;2024-01-27 04:45:00;6.492158397;0.029264111
2515;2024-01-27 05:00:00;6.510089113;0.012366896
2516;2024-01-27 05:15:00;0.080692579;0.001552124
2517;2024-01-27 05:30:00;0;0
2518;2024-01-27 05:45:00;0;0
2519;2024-01-27 06:00:00;0;0
2520;2024-01-27 06:15:00;5.346425804;0.073358365
2521;2024-01-27 06:30:00;6.512688181;0.003565413
2522;2024-01-27 06:45:00;6.487537941;-0.035117078
2523;2024-01-27 07:00:00;6.493842464;-0.002559998
2524;2024-01-27 07:15:00;0.051240075;0.009097879
2525;2024-01-27 07:30:00;0;0
2526;2024-01-27 07:45:00;0;0
2527;2024-01-27 08:00:00;0;0
2528;2024-01-27 08:15:00;5.490281334;0.093350509
2529;2024-01-27 08:30:00;6.49593185;0.001449408
2530;2024-01-27 08:45:00;6.486801999;0.013301996
2531;2024-01-27 09:00:00;34.4465636;-0.010412394
2532;2024-01-27 09:15:00;2.542646422;0.005839086
2533;2024-01-27 09:30:00;0;0
2534;2024-01-27 09:45:00;0;0
2535;2024-01-27 10:00:00;0;0
2536;2024-01-27 10:15:00;23.15397981;0.080192185
2537;2024-01-27 10:30:00;21.90437336;0.008431954
2538;2024-01-27 10:45:00;21.90516573;0.016420928
2539;2024-01-27 11:00:00;7.82818995;-0.003630452
2540;2024-01-27 11:15:00;-0.002850894;0.001313778
2541;2024-01-27 11:30:00;0;0
2542;2024-01-27 11:45:00;0;0
2543;2024-01-27 12:00:00;0;0
2544;2024-01-27 12:15:00;0;0
2545;2024-01-27 12:30:00;0;0
2546;2024-01-27 12:45:00;0;0
2547;2024-01-27 13:00:00;0;0
2548;2024-01-27 13:15:00;0;0
2549;2024-01-27 13:30:00;0;0
2550;2024-01-27 13:45:00;0;0
2551;2024-01-27 14:00:00;0;0
2552;2024-01-27 14:15:00;0;0
2553;2024-01-27 14:30:00;0;0
2554;2024-01-27 14:45:00;0;0
2555;2024-01-27 15:00:00;0;0
2556;2024-01-27 15:15:00;-33.02590591;0.053257466
2557;2024-01-27 15:30:00;-34.37076508;-0.030945046
2558;2024-01-27 15:45:00;-11.46227218;0.021231246
2559;2024-01-27 16:00:00;11.27898912;0.161256134
2560;2024-01-27 16:15:00;0.461295874;0.02224051
2561;2024-01-27 16:30:00;0;0
2562;2024-01-27 16:45:00;0;0
2563;2024-01-27 17:00:00;0;0
2564;2024-01-27 17:15:00;15.65536143;0.071291821
2565;2024-01-27 17:30:00;18.57950116;0.033095333
2566;2024-01-27 17:45:00;18.60068785;-0.031893943
2567;2024-01-27 18:00:00;18.60579979;0.026174221
2568;2024-01-27 18:15:00;0.477719253;0.007956372
2569;2024-01-27 18:30:00;0;0
2570;2024-01-27 18:45:00;0;0
2571;2024-01-27 19:00:00;0;0
2572;2024-01-27 19:15:00;5.747829192;0.059064443
2573;2024-01-27 19:30:00;6.808843066;0.004355115
2574;2024-01-27 19:45:00;6.804434149;0.001090193
2575;2024-01-27 20:00:00;6.786321094;0.005453527
2576;2024-01-27 20:15:00;0.050606904;0.009499996
2577;2024-01-27 20:30:00;0;0
2578;2024-01-27 20:45:00;0;0
2579;2024-01-27 21:00:00;0;0
2580;2024-01-27 21:15:00;5.141586435;0.091370191
2581;2024-01-27 21:30:00;6.092416351;0.025390623
2582;2024-01-27 21:45:00;6.101541632;0.008966997
2583;2024-01-27 22:00:00;6.095918875;0.007473473
2584;2024-01-27 22:15:00;4.506616175;0.007882055
2585;2024-01-27 22:30:00;5.103052536;-0.017649932
2586;2024-01-27 22:45:00;5.099863802;-0.007849021
2587;2024-01-27 23:00:00;5.104963935;-0.011609676
2588;2024-01-27 23:15:00;0.074331951;-0.000270312
2589;2024-01-27 23:30:00;0;0
2590;2024-01-27 23:45:00;0;0
2591;2024-01-28 00:00:00;0;0
2592;2024-01-28 00:15:00;4.711090627;0.078353138
2593;2024-01-28 00:30:00;5.596765566;-0.01276516
2594;2024-01-28 00:45:00;5.596363014;0.004370183
2595;2024-01-28 01:00:00;5.596535624;0.011133969
2596;2024-01-28 01:15:00;0.063705147;-0.003547609
2597;2024-01-28 01:30:00;0;0
2598;2024-01-28 01:45:00;0;0
2599;2024-01-28 02:00:00;0;0
2600;2024-01-28 02:15:00;5.297419401;0.070441679
2601;2024-01-28 02:30:00;6.317048979;0.006056322
2602;2024-01-28 02:45:00;6.304844712;0.007884803
2603;2024-01-28 03:00:00;6.298708717;0.00047454
2604;2024-01-28 03:15:00;0.052738486;0.015531671
2605;2024-01-28 03:30:00;0;0
2606;2024-01-28 03:45:00;0;0
2607;2024-01-28 04:00:00;0;0
2608;2024-01-28 04:15:00;4.881503326;0.063738157
2609;2024-01-28 04:30:00;6.299158975;0.000423309
2610;2024-01-28 04:45:00;6.291792425;0.004015739
2611;2024-01-28 05:00:00;6.305668386;-0.002632957
2612;2024-01-28 05:15:00;3.976713038;0.010213848
2613;2024-01-28 05:30:00;4.890605825;0.007126611
2614;2024-01-28 05:45:00;4.917406521;0.01981724
2615;2024-01-28 06:00:00;4.904790771;-0.000806222
2616;2024-01-28 06:15:00;2.842149244;-0.000800294
2617;2024-01-28 06:30:00;3.500452757;-7.60635E-05
2618;2024-01-28 06:45:00;3.51433196;0.007899272
2619;2024-01-28 07:00:00;3.51094292;0.004310536
2620;2024-01-28 07:15:00;2.586195312;-0.001749034
2621;2024-01-28 07:30:00;3.481737472;0.000488201
2622;2024-01-28 07:45:00;3.491405543;-0.000889757
2623;2024-01-28 08:00:00;3.502692268;-0.009956473
2624;2024-01-28 08:15:00;0.035356195;-0.005000339
2625;2024-01-28 08:30:00;0;0
2626;2024-01-28 08:45:00;0;0
2627;2024-01-28 09:00:00;0.40074345;0.151532583
2628;2024-01-28 09:15:00;1.953116054;-0.006364604
2629;2024-01-28 09:30:00;4.921943431;0.011565008
2630;2024-01-28 09:45:00;5.990253529;0.023813879
2631;2024-01-28 10:00:00;5.999130597;0.004227912
2632;2024-01-28 10:15:00;0.067973295;0.003368263
2633;2024-01-28 10:30:00;0;0
2634;2024-01-28 10:45:00;0;0
2635;2024-01-28 11:00:00;0;0
2636;2024-01-28 11:15:00;5.94300076;0.081848693
2637;2024-01-28 11:30:00;7.7033388;0.019314729
2638;2024-01-28 11:45:00;7.690690319;-0.031569315
2639;2024-01-28 12:00:00;7.692646793;0.010233981
2640;2024-01-28 12:15:00;3.590799048;-0.020485853
2641;2024-01-28 12:30:00;4.404033752;-0.0081305
2642;2024-01-28 12:45:00;4.402563084;0.011338866
2643;2024-01-28 13:00:00;4.403912958;0.01426777
2644;2024-01-28 13:15:00;3.521286971;0.012890912
2645;2024-01-28 13:30:00;4.380885017;0.007085801
2646;2024-01-28 13:45:00;4.394346907;-0.024360982
2647;2024-01-28 14:00:00;4.410514398;0.005617174
2648;2024-01-28 14:15:00;3.540803567;0.017726011
2649;2024-01-28 14:30:00;4.418782904;0.005603205
2650;2024-01-28 14:45:00;4.394049039;0.008972392
2651;2024-01-28 15:00:00;4.403672572;0.004845274
2652;2024-01-28 15:15:00;3.232437082;-0.011198744
2653;2024-01-28 15:30:00;4.005910509;0.006415376
2654;2024-01-28 15:45:00;3.99784947;-0.005512863
2655;2024-01-28 16:00:00;3.97950024;-0.018498752
2656;2024-01-28 16:15:00;3.218402293;0.008678407
2657;2024-01-28 16:30:00;4.001512852;-0.017328452
2658;2024-01-28 16:45:00;3.991598287;-0.029606044
2659;2024-01-28 17:00:00;3.992430138;-0.003874228
2660;2024-01-28 17:15:00;3.186611697;-0.002943426
2661;2024-01-28 17:30:00;4.014375028;-0.000978988
2662;2024-01-28 17:45:00;4.003087364;-0.004584368
2663;2024-01-28 18:00:00;3.985000602;-0.014026489
2664;2024-01-28 18:15:00;3.188582734;-0.013366807
2665;2024-01-28 18:30:00;3.988324776;-0.004464156
2666;2024-01-28 18:45:00;4.007462852;-0.003217394
2667;2024-01-28 19:00:00;3.983908246;-0.004683952
2668;2024-01-28 19:15:00;3.206410371;-0.007847306
2669;2024-01-28 19:30:00;4.011534975;0.011906742
2670;2024-01-28 19:45:00;4.001581712;-0.007113271
